date,price,open,high,low,vol.,change %,vol,perc_chg
30-03-2015,770.32,774.18,774.39,765.82,,0.39%,,
31-03-2015,771.80,770.46,774.84,770.10,,0.19%,,
01-04-2015,782.33,772.30,782.76,771.20,,1.36%,,
02-04-2015,791.45,782.37,792.05,782.35,,1.17%,,
03-04-2015,790.06,791.44,792.80,790.06,,-0.18%,,
06-04-2015,794.53,792.78,794.61,790.99,,0.57%,,
07-04-2015,789.26,793.55,795.22,787.29,,-0.66%,,
08-04-2015,784.85,788.96,790.14,783.93,,-0.56%,,
09-04-2015,784.88,784.55,785.96,781.59,,0.00%,,
10-04-2015,788.07,784.97,788.49,784.93,,0.41%,,
13-04-2015,791.31,788.96,792.48,787.32,,0.41%,,
14-04-2015,791.65,791.24,796.40,790.29,,0.04%,,
15-04-2015,791.56,791.07,795.28,790.09,,-0.01%,,
16-04-2015,795.17,792.92,797.88,792.31,,0.46%,,
17-04-2015,797.37,795.85,799.75,795.82,,0.28%,,
20-04-2015,796.22,798.22,798.98,795.40,,-0.14%,,
21-04-2015,792.33,795.39,796.37,789.84,,-0.49%,,
22-04-2015,795.84,791.87,796.27,791.86,,0.44%,,
23-04-2015,798.48,795.48,799.37,794.43,,0.33%,,
24-04-2015,800.52,798.72,801.52,798.41,,0.26%,,
27-04-2015,799.34,799.87,801.46,796.93,,-0.15%,,
28-04-2015,797.47,799.81,800.26,795.68,,-0.23%,,
29-04-2015,799.05,797.30,799.61,796.89,,0.20%,,
30-04-2015,800.75,798.63,803.75,797.79,,0.21%,,
01-05-2015,801.44,801.82,802.69,800.98,,0.09%,,
04-05-2015,799.88,801.77,802.06,797.53,,-0.19%,,
05-05-2015,798.42,799.57,800.03,797.48,,-0.18%,,
06-05-2015,798.86,798.09,800.17,796.69,,0.06%,,
07-05-2015,793.87,798.50,799.06,792.65,,-0.62%,,
08-05-2015,793.38,793.70,794.68,791.74,,-0.06%,,
11-05-2015,790.94,792.70,793.49,787.81,,-0.31%,,
12-05-2015,790.56,790.53,791.45,788.52,,-0.05%,,
13-05-2015,789.79,790.33,791.26,787.45,,-0.10%,,
14-05-2015,792.51,789.32,793.75,789.31,,0.34%,,
15-05-2015,792.81,792.87,793.46,791.36,,0.04%,,
18-05-2015,794.91,792.11,794.91,790.59,,0.26%,,
19-05-2015,789.72,793.78,794.98,789.44,,-0.65%,,
20-05-2015,786.50,789.82,793.07,785.77,,-0.41%,,
21-05-2015,783.21,786.65,788.43,782.94,,-0.42%,,
22-05-2015,780.61,783.37,785.12,779.88,,-0.33%,,
25-05-2015,778.08,780.19,780.59,776.55,,-0.32%,,
26-05-2015,773.26,776.85,778.39,772.98,,-0.62%,,
27-05-2015,772.44,773.19,775.99,771.91,,-0.11%,,
28-05-2015,772.02,773.00,774.19,771.14,,-0.05%,,
29-05-2015,772.17,771.84,773.85,771.84,,0.02%,,
01-06-2015,776.29,773.12,779.09,772.98,,0.53%,,
02-06-2015,787.95,776.27,788.93,776.14,,1.50%,,
03-06-2015,787.49,788.76,789.46,786.64,,-0.06%,,
04-06-2015,786.25,787.37,788.15,782.73,,-0.16%,,
05-06-2015,784.34,785.69,786.60,783.28,,-0.24%,,
08-06-2015,780.40,783.27,784.13,780.40,,-0.50%,,
09-06-2015,782.67,781.73,783.61,781.24,,0.29%,,
10-06-2015,784.02,783.31,785.30,782.14,,0.17%,,
11-06-2015,783.42,783.71,785.38,782.68,,-0.08%,,
12-06-2015,785.39,783.73,785.77,781.86,,0.25%,,
15-06-2015,779.80,784.01,784.07,779.64,,-0.71%,,
16-06-2015,775.62,780.04,780.96,775.59,,-0.54%,,
17-06-2015,768.42,775.97,776.09,767.90,,-0.93%,,
18-06-2015,771.54,769.45,772.61,769.39,,0.41%,,
19-06-2015,768.45,770.93,771.59,767.76,,-0.40%,,
22-06-2015,773.19,765.92,774.00,765.10,,0.62%,,
23-06-2015,773.87,772.76,775.16,771.04,,0.09%,,
24-06-2015,771.85,773.90,775.37,771.34,,-0.26%,,
25-06-2015,772.57,771.76,773.57,770.87,,0.09%,,
26-06-2015,771.02,772.21,772.67,769.99,,-0.20%,,
29-06-2015,770.49,770.20,771.54,768.13,,-0.07%,,
30-06-2015,771.45,770.78,772.45,768.91,,0.12%,,
01-07-2015,769.20,771.35,772.25,767.98,,-0.29%,,
02-07-2015,768.65,768.37,770.65,767.14,,-0.07%,,
03-07-2015,769.88,768.45,770.58,768.22,,0.16%,,
06-07-2015,767.67,767.77,769.09,765.38,,-0.29%,,
07-07-2015,762.83,767.17,767.77,760.38,,-0.63%,,
08-07-2015,759.83,763.38,763.85,759.50,,-0.39%,,
09-07-2015,758.49,759.02,760.55,757.31,,-0.18%,,
10-07-2015,763.41,758.89,763.41,758.77,,0.65%,,
13-07-2015,763.87,763.95,766.73,762.83,,0.06%,,
14-07-2015,767.41,763.82,767.41,763.02,,0.46%,,
15-07-2015,769.03,767.43,770.33,767.20,,0.21%,,
16-07-2015,766.66,768.55,769.78,765.38,,-0.31%,,
17-07-2015,767.15,766.34,768.54,765.92,,0.06%,,
20-07-2015,763.09,766.76,767.48,762.50,,-0.53%,,
21-07-2015,763.51,762.50,764.96,762.21,,0.06%,,
22-07-2015,762.70,763.17,766.89,762.00,,-0.11%,,
23-07-2015,763.29,763.14,765.16,761.42,,0.08%,,
24-07-2015,758.80,763.09,763.77,758.69,,-0.59%,,
27-07-2015,754.21,758.29,759.61,753.82,,-0.60%,,
28-07-2015,750.74,753.90,754.86,749.69,,-0.46%,,
29-07-2015,751.57,751.21,753.19,749.30,,0.11%,,
30-07-2015,750.70,750.60,752.87,749.26,,-0.12%,,
31-07-2015,748.85,750.89,751.35,747.98,,-0.25%,,
03-08-2015,745.15,748.40,748.59,744.13,,-0.49%,,
04-08-2015,745.06,744.76,746.42,743.05,,-0.01%,,
05-08-2015,748.10,744.18,748.58,744.18,,0.41%,,
06-08-2015,751.87,748.15,752.66,747.80,,0.50%,,
07-08-2015,753.95,751.89,754.42,751.65,,0.28%,,
10-08-2015,758.16,753.68,758.95,753.33,,0.56%,,
11-08-2015,758.04,758.28,760.82,755.77,,-0.02%,,
12-08-2015,753.17,758.09,758.09,752.39,,-0.64%,,
13-08-2015,750.02,752.89,753.51,746.85,,-0.42%,,
14-08-2015,747.16,750.53,750.76,746.71,,-0.38%,,
17-08-2015,739.00,745.93,746.65,737.33,,-1.09%,,
18-08-2015,737.22,739.07,740.65,736.45,,-0.24%,,
19-08-2015,731.74,737.28,737.70,729.96,,-0.74%,,
20-08-2015,726.52,732.33,732.65,726.10,,-0.71%,,
21-08-2015,722.26,726.50,727.05,720.94,,-0.59%,,
24-08-2015,697.59,716.76,717.47,694.27,,-3.42%,,
25-08-2015,692.88,696.13,698.74,692.88,,-0.68%,,
26-08-2015,691.80,693.86,695.92,687.20,,-0.16%,,
27-08-2015,698.99,691.28,699.39,691.13,,1.04%,,
28-08-2015,704.81,699.65,706.82,699.52,,0.83%,,
31-08-2015,705.90,706.49,706.79,701.88,,0.15%,,
01-09-2015,705.54,706.27,709.05,705.53,,-0.05%,,
02-09-2015,702.70,705.70,705.74,700.68,,-0.40%,,
03-09-2015,704.84,702.28,705.69,701.98,,0.30%,,
04-09-2015,705.71,705.18,706.08,703.27,,0.12%,,
07-09-2015,705.70,704.02,705.96,702.34,,0.00%,,
08-09-2015,709.30,705.74,709.64,703.15,,0.51%,,
09-09-2015,711.44,709.67,714.60,709.10,,0.30%,,
10-09-2015,710.23,711.69,711.92,706.59,,-0.17%,,
11-09-2015,711.71,710.51,712.33,710.35,,0.21%,,
14-09-2015,711.50,712.95,714.33,710.14,,-0.03%,,
15-09-2015,708.49,711.56,712.87,708.36,,-0.42%,,
16-09-2015,709.68,708.72,711.35,706.89,,0.17%,,
17-09-2015,706.58,709.56,711.20,706.58,,-0.44%,,
18-09-2015,704.71,707.95,709.57,703.80,,-0.26%,,
21-09-2015,702.38,705.82,708.17,702.04,,-0.33%,,
22-09-2015,700.23,702.68,704.35,699.62,,-0.31%,,
23-09-2015,699.22,699.74,702.13,699.04,,-0.14%,,
24-09-2015,698.72,699.38,700.41,697.20,,-0.07%,,
25-09-2015,697.69,697.52,699.35,696.86,,-0.15%,,
28-09-2015,692.09,697.08,698.42,691.51,,-0.80%,,
29-09-2015,691.63,691.77,692.98,689.16,,-0.07%,,
30-09-2015,689.88,692.27,693.13,689.04,,-0.25%,,
01-10-2015,689.16,689.96,691.34,688.58,,-0.10%,,
02-10-2015,689.43,689.24,690.51,686.66,,0.04%,,
05-10-2015,691.63,688.35,692.62,687.82,,0.32%,,
06-10-2015,694.43,691.65,695.46,691.46,,0.40%,,
07-10-2015,697.17,694.57,697.37,692.83,,0.39%,,
08-10-2015,699.61,697.34,700.16,695.88,,0.35%,,
09-10-2015,701.68,699.80,702.70,699.70,,0.30%,,
12-10-2015,705.81,702.39,706.92,702.19,,0.59%,,
13-10-2015,700.54,706.25,706.64,700.54,,-0.75%,,
14-10-2015,698.23,700.36,700.80,697.52,,-0.33%,,
15-10-2015,697.21,698.84,699.42,695.86,,-0.15%,,
16-10-2015,699.19,697.28,699.88,697.20,,0.28%,,
19-10-2015,699.28,699.60,702.33,699.03,,0.01%,,
20-10-2015,701.40,699.22,701.53,698.78,,0.30%,,
21-10-2015,699.84,701.42,702.74,699.61,,-0.22%,,
22-10-2015,699.22,699.91,701.68,697.40,,-0.09%,,
23-10-2015,701.67,698.93,701.98,698.57,,0.35%,,
26-10-2015,710.36,703.32,712.33,700.56,,1.24%,,
27-10-2015,706.70,710.21,710.83,705.91,,-0.52%,,
28-10-2015,713.34,707.18,714.43,703.98,,0.94%,,
29-10-2015,714.68,712.32,717.30,710.19,,0.19%,,
30-10-2015,715.16,714.77,716.29,712.54,,0.07%,,
02-11-2015,715.35,715.33,717.43,714.22,,0.03%,,
03-11-2015,715.57,714.98,717.13,710.92,,0.03%,,
04-11-2015,712.97,715.49,718.40,712.20,,-0.36%,,
05-11-2015,713.43,712.87,714.84,712.53,,0.06%,,
06-11-2015,712.74,713.85,714.96,712.59,,-0.10%,,
09-11-2015,715.22,713.20,717.90,712.53,,0.35%,,
10-11-2015,711.58,715.47,715.76,709.54,,-0.51%,,
11-11-2015,713.83,712.34,715.08,711.52,,0.32%,,
12-11-2015,714.63,714.24,716.43,712.99,,0.11%,,
13-11-2015,713.32,715.14,715.20,712.34,,-0.18%,,
16-11-2015,709.57,710.38,711.26,706.18,,-0.53%,,
17-11-2015,704.71,709.15,710.01,704.71,,-0.68%,,
18-11-2015,702.52,705.15,705.34,701.34,,-0.31%,,
19-11-2015,706.33,703.64,706.88,703.24,,0.54%,,
20-11-2015,709.22,706.54,710.57,705.36,,0.41%,,
23-11-2015,702.31,711.49,712.32,702.06,,-0.97%,,
24-11-2015,698.56,702.80,703.14,698.56,,-0.53%,,
25-11-2015,693.76,699.12,701.19,693.01,,-0.69%,,
26-11-2015,693.95,694.46,696.37,693.61,,0.03%,,
27-11-2015,690.48,694.16,694.49,690.16,,-0.50%,,
30-11-2015,683.45,688.86,689.64,682.72,,-1.02%,,
01-12-2015,681.31,683.76,686.41,680.88,,-0.31%,,
02-12-2015,680.74,681.69,684.29,680.60,,-0.08%,,
03-12-2015,685.91,681.24,688.52,680.78,,0.76%,,
04-12-2015,686.47,686.13,688.40,685.64,,0.08%,,
07-12-2015,678.99,685.59,686.28,678.05,,-1.09%,,
08-12-2015,677.30,679.05,681.22,675.90,,-0.25%,,
09-12-2015,677.96,678.38,680.12,675.35,,0.10%,,
10-12-2015,677.18,678.92,679.73,676.60,,-0.12%,,
11-12-2015,674.42,677.30,679.03,674.42,,-0.41%,,
14-12-2015,669.44,674.52,674.82,668.93,,-0.74%,,
15-12-2015,668.89,669.51,671.96,667.08,,-0.08%,,
16-12-2015,672.32,669.54,672.62,669.38,,0.51%,,
17-12-2015,673.23,671.88,675.20,671.15,,0.14%,,
18-12-2015,667.41,673.68,674.05,667.41,,-0.86%,,
21-12-2015,671.97,668.06,672.19,666.73,,0.68%,,
22-12-2015,671.02,672.10,672.91,668.79,,-0.14%,,
23-12-2015,671.91,670.75,672.23,668.53,,0.13%,,
24-12-2015,672.40,672.14,673.20,671.91,,0.07%,,
25-12-2015,672.93,672.30,673.08,672.30,,0.08%,,
28-12-2015,673.67,673.13,674.60,671.46,,0.11%,,
29-12-2015,673.78,673.89,675.33,672.00,,0.02%,,
30-12-2015,678.50,673.57,679.12,673.49,,0.70%,,
31-12-2015,681.41,678.49,681.54,677.39,,0.43%,,
01-01-2016,682.06,681.46,682.24,681.39,,0.10%,,
04-01-2016,675.26,681.98,682.55,674.33,,-1.00%,,
05-01-2016,671.98,675.35,675.72,670.43,,-0.49%,,
06-01-2016,668.39,672.31,673.12,666.46,,-0.53%,,
07-01-2016,663.08,669.09,669.78,660.31,,-0.79%,,
08-01-2016,660.06,663.37,663.91,658.65,,-0.46%,,
11-01-2016,652.50,656.45,658.80,651.00,,-1.15%,,
12-01-2016,649.72,652.70,653.38,647.09,,-0.43%,,
13-01-2016,644.19,649.20,649.97,643.57,,-0.85%,,
14-01-2016,633.36,643.76,644.40,630.70,,-1.68%,,
15-01-2016,628.07,633.73,634.01,625.95,,-0.84%,,
18-01-2016,614.33,618.48,619.35,613.81,,-2.19%,,
19-01-2016,616.36,614.37,619.43,614.32,,0.33%,,
20-01-2016,609.09,616.78,617.12,607.12,,-1.18%,,
21-01-2016,610.18,608.90,611.01,605.93,,0.18%,,
22-01-2016,615.86,610.59,616.69,609.98,,0.93%,,
25-01-2016,618.79,620.22,623.54,618.79,,0.48%,,
26-01-2016,620.21,618.30,620.92,616.47,,0.23%,,
27-01-2016,621.17,620.30,624.14,619.89,,0.15%,,
28-01-2016,630.11,620.99,630.88,620.96,,1.44%,,
29-01-2016,634.79,630.25,635.14,629.52,,0.74%,,
01-02-2016,643.06,640.20,644.07,640.01,,1.30%,,
02-02-2016,643.19,643.05,646.53,642.92,,0.02%,,
03-02-2016,639.16,642.98,643.39,638.43,,-0.63%,,
04-02-2016,651.28,639.58,651.88,639.55,,1.90%,,
05-02-2016,651.66,651.14,653.73,649.72,,0.06%,,
08-02-2016,651.07,651.99,655.46,650.52,,-0.09%,,
09-02-2016,648.91,651.85,651.98,647.55,,-0.33%,,
10-02-2016,646.08,648.70,649.07,644.83,,-0.44%,,
11-02-2016,644.19,647.15,647.92,642.97,,-0.29%,,
12-02-2016,644.42,644.24,644.81,642.01,,0.04%,,
15-02-2016,644.93,642.98,646.86,642.87,,0.08%,,
16-02-2016,650.01,645.64,650.08,644.96,,0.79%,,
17-02-2016,649.83,650.17,650.83,647.54,,-0.03%,,
18-02-2016,652.43,650.05,652.54,649.08,,0.40%,,
19-02-2016,652.89,652.56,653.98,650.89,,0.07%,,
22-02-2016,656.55,654.58,657.84,652.50,,0.56%,,
23-02-2016,657.38,656.99,658.93,655.72,,0.13%,,
24-02-2016,657.57,657.58,658.29,652.78,,0.03%,,
25-02-2016,660.02,658.00,660.32,655.80,,0.37%,,
26-02-2016,661.10,660.24,663.80,660.15,,0.16%,,
29-02-2016,656.98,660.71,662.15,655.93,,-0.62%,,
01-03-2016,657.38,656.93,659.07,655.49,,0.06%,,
02-03-2016,665.74,657.32,666.38,657.29,,1.27%,,
03-03-2016,668.60,666.70,671.09,666.34,,0.43%,,
04-03-2016,669.51,668.59,670.56,668.15,,0.14%,,
07-03-2016,671.17,669.14,671.92,668.19,,0.25%,,
08-03-2016,670.69,671.59,672.27,668.75,,-0.07%,,
09-03-2016,670.80,670.01,671.76,669.23,,0.02%,,
10-03-2016,670.72,670.91,672.02,668.78,,-0.01%,,
11-03-2016,672.44,671.05,672.44,669.79,,0.26%,,
14-03-2016,667.64,672.18,672.52,667.04,,-0.71%,,
15-03-2016,663.51,667.60,667.93,662.04,,-0.62%,,
16-03-2016,665.08,663.43,666.92,662.43,,0.24%,,
17-03-2016,670.26,666.93,671.20,666.31,,0.78%,,
18-03-2016,672.19,670.16,672.71,668.08,,0.29%,,
21-03-2016,672.44,670.70,673.12,669.65,,0.04%,,
22-03-2016,675.21,672.36,675.78,671.77,,0.41%,,
23-03-2016,675.51,674.92,676.80,674.04,,0.04%,,
24-03-2016,676.04,675.39,677.08,674.43,,0.08%,,
25-03-2016,675.66,676.20,676.78,675.66,,-0.06%,,
28-03-2016,675.51,673.82,676.08,672.88,,-0.02%,,
29-03-2016,669.29,675.33,675.67,667.58,,-0.92%,,
30-03-2016,672.53,669.84,674.32,668.91,,0.48%,,
31-03-2016,674.98,671.91,675.49,671.37,,0.36%,,
01-04-2016,673.82,674.51,675.97,672.73,,-0.17%,,
04-04-2016,672.07,672.13,673.79,670.69,,-0.26%,,
05-04-2016,671.28,672.26,673.37,670.43,,-0.12%,,
06-04-2016,672.25,671.19,675.31,671.11,,0.14%,,
07-04-2016,671.77,672.63,674.76,670.70,,-0.07%,,
08-04-2016,672.18,671.41,672.55,670.21,,0.06%,,
11-04-2016,670.98,672.74,674.51,670.13,,-0.18%,,
12-04-2016,675.15,671.47,675.36,669.60,,0.62%,,
13-04-2016,681.57,675.09,681.61,674.09,,0.95%,,
14-04-2016,683.24,681.26,683.24,681.20,,0.25%,,
15-04-2016,683.47,683.21,684.68,681.75,,0.03%,,
18-04-2016,683.02,684.24,684.29,679.32,,-0.07%,,
19-04-2016,687.86,682.53,687.98,681.14,,0.71%,,
20-04-2016,689.09,687.92,690.14,686.71,,0.18%,,
21-04-2016,689.53,688.82,690.69,688.12,,0.06%,,
22-04-2016,687.80,689.89,691.30,687.59,,-0.25%,,
25-04-2016,684.99,690.01,690.34,684.07,,-0.41%,,
26-04-2016,689.23,685.10,689.42,684.83,,0.62%,,
27-04-2016,689.71,689.71,690.75,688.36,,0.07%,,
28-04-2016,693.20,690.08,693.92,689.54,,0.51%,,
29-04-2016,695.62,693.55,698.34,693.29,,0.35%,,
02-05-2016,694.24,693.34,695.32,692.79,,-0.20%,,
03-05-2016,694.30,694.64,698.85,694.05,,0.01%,,
04-05-2016,694.31,693.48,697.72,693.42,,0.00%,,
05-05-2016,698.59,694.38,698.89,694.27,,0.62%,,
06-05-2016,700.08,698.60,700.83,698.38,,0.21%,,
09-05-2016,703.16,700.20,703.50,699.31,,0.44%,,
10-05-2016,703.33,703.22,704.52,701.84,,0.02%,,
11-05-2016,705.93,703.27,706.34,702.75,,0.37%,,
12-05-2016,705.27,705.89,706.72,704.04,,-0.09%,,
13-05-2016,703.37,704.88,709.28,703.11,,-0.27%,,
16-05-2016,705.89,703.61,707.13,702.55,,0.36%,,
17-05-2016,702.42,705.98,708.48,701.81,,-0.49%,,
18-05-2016,704.42,702.12,705.33,700.49,,0.28%,,
19-05-2016,701.29,704.39,704.60,700.34,,-0.44%,,
20-05-2016,702.39,701.12,703.17,700.06,,0.16%,,
23-05-2016,699.89,702.89,702.93,698.05,,-0.36%,,
24-05-2016,700.48,700.08,702.15,698.19,,0.08%,,
25-05-2016,705.18,700.37,706.83,699.94,,0.67%,,
26-05-2016,708.45,705.48,708.84,703.92,,0.46%,,
27-05-2016,710.03,708.50,712.75,708.38,,0.22%,,
30-05-2016,708.88,710.67,710.97,708.49,,-0.16%,,
31-05-2016,702.61,709.21,709.66,702.42,,-0.88%,,
01-06-2016,699.71,702.63,704.33,698.02,,-0.41%,,
02-06-2016,704.82,699.79,705.11,699.06,,0.73%,,
03-06-2016,710.63,704.80,711.02,704.72,,0.82%,,
06-06-2016,712.57,710.00,712.78,708.03,,0.27%,,
07-06-2016,715.32,712.31,715.42,711.05,,0.39%,,
08-06-2016,715.80,715.45,716.55,714.43,,0.07%,,
09-06-2016,713.41,715.54,716.60,711.80,,-0.33%,,
10-06-2016,709.98,713.18,713.48,709.17,,-0.48%,,
13-06-2016,706.70,709.97,710.42,705.77,,-0.46%,,
14-06-2016,704.99,706.44,708.07,704.37,,-0.24%,,
15-06-2016,711.53,704.83,713.00,704.52,,0.93%,,
16-06-2016,711.71,711.81,717.43,711.06,,0.03%,,
17-06-2016,718.56,712.57,719.51,711.28,,0.96%,,
20-06-2016,696.98,721.44,722.04,694.11,,-3.00%,,
21-06-2016,691.95,697.05,699.03,690.31,,-0.72%,,
22-06-2016,688.95,691.03,691.72,688.69,,-0.43%,,
23-06-2016,692.43,689.35,694.21,688.92,,0.51%,,
24-06-2016,677.05,691.25,691.36,676.81,,-2.22%,,
27-06-2016,666.36,673.83,674.90,665.70,,-1.58%,,
28-06-2016,675.26,666.58,676.14,666.36,,1.34%,,
29-06-2016,680.06,675.30,680.40,675.18,,0.71%,,
30-06-2016,678.18,680.09,682.52,677.27,,-0.28%,,
01-07-2016,679.48,678.26,679.96,677.82,,0.19%,,
04-07-2016,680.52,679.29,681.20,679.15,,0.15%,,
05-07-2016,679.87,680.36,681.23,679.43,,-0.10%,,
06-07-2016,678.33,679.22,679.77,677.58,,-0.23%,,
07-07-2016,678.88,678.74,680.22,678.25,,0.08%,,
08-07-2016,679.90,678.93,680.76,678.42,,0.15%,,
11-07-2016,680.48,680.03,681.05,678.74,,0.09%,,
12-07-2016,684.23,680.65,684.41,680.61,,0.55%,,
13-07-2016,688.01,683.93,688.47,683.85,,0.55%,,
14-07-2016,690.26,688.29,690.92,687.25,,0.33%,,
15-07-2016,687.61,690.61,691.76,687.25,,-0.38%,,
18-07-2016,687.79,688.99,691.78,687.79,,0.03%,,
19-07-2016,685.70,687.83,689.34,685.52,,-0.30%,,
20-07-2016,685.40,685.89,687.12,684.44,,-0.04%,,
21-07-2016,683.05,685.44,686.23,682.87,,-0.34%,,
22-07-2016,681.14,684.67,684.77,679.81,,-0.28%,,
25-07-2016,681.94,681.46,686.19,681.25,,0.12%,,
26-07-2016,683.27,681.36,685.09,680.26,,0.20%,,
27-07-2016,684.31,683.50,686.72,683.01,,0.15%,,
28-07-2016,684.66,684.93,687.21,683.56,,0.05%,,
29-07-2016,686.55,683.53,686.57,683.06,,0.28%,,
01-08-2016,684.16,685.96,689.28,683.88,,-0.35%,,
02-08-2016,683.65,684.10,686.48,682.28,,-0.07%,,
03-08-2016,684.74,682.90,686.22,682.37,,0.16%,,
04-08-2016,682.04,685.86,686.88,681.25,,-0.39%,,
05-08-2016,679.46,681.57,683.35,679.46,,-0.38%,,
08-08-2016,683.21,681.28,683.51,679.30,,0.55%,,
09-08-2016,683.49,682.70,684.32,681.56,,0.04%,,
10-08-2016,685.08,683.86,686.64,683.78,,0.23%,,
11-08-2016,686.42,685.72,687.62,685.06,,0.20%,,
12-08-2016,685.37,687.51,689.27,685.37,,-0.15%,,
15-08-2016,686.86,685.25,688.84,684.59,,0.22%,,
16-08-2016,687.38,687.82,690.75,687.38,,0.08%,,
17-08-2016,687.23,688.17,689.14,686.36,,-0.02%,,
18-08-2016,683.29,687.95,688.67,682.64,,-0.57%,,
19-08-2016,684.28,688.02,689.73,683.95,,0.14%,,
22-08-2016,684.11,684.23,684.29,680.39,,-0.02%,,
23-08-2016,687.36,683.97,688.27,683.69,,0.48%,,
24-08-2016,684.73,686.57,686.98,684.16,,-0.38%,,
25-08-2016,686.79,689.15,689.89,682.22,,0.30%,,
26-08-2016,684.59,687.19,687.62,681.81,,-0.32%,,
29-08-2016,681.40,684.11,684.49,679.83,,-0.47%,,
30-08-2016,681.88,681.62,683.92,680.59,,0.07%,,
31-08-2016,678.77,681.96,683.67,674.89,,-0.46%,,
01-09-2016,680.93,680.28,681.33,677.76,,0.32%,,
02-09-2016,681.81,681.32,683.18,679.74,,0.13%,,
05-09-2016,681.11,681.32,682.91,680.12,,-0.10%,,
06-09-2016,684.70,681.05,685.57,680.61,,0.53%,,
07-09-2016,688.54,685.19,689.14,682.90,,0.56%,,
08-09-2016,688.53,688.52,690.68,687.76,,0.00%,,
09-09-2016,684.16,689.57,689.83,682.61,,-0.63%,,
12-09-2016,684.41,684.89,685.15,681.93,,0.04%,,
13-09-2016,683.70,685.14,685.68,682.88,,-0.10%,,
14-09-2016,682.37,683.57,684.13,681.46,,-0.19%,,
15-09-2016,682.85,682.29,685.14,681.06,,0.07%,,
16-09-2016,680.75,682.79,685.40,679.90,,-0.31%,,
19-09-2016,682.32,681.02,683.95,678.68,,0.23%,,
20-09-2016,682.47,681.47,684.04,680.40,,0.02%,,
21-09-2016,684.96,682.60,685.43,681.50,,0.36%,,
22-09-2016,690.04,685.71,690.08,683.70,,0.74%,,
23-09-2016,688.40,689.60,690.47,688.02,,-0.24%,,
26-09-2016,689.24,689.65,691.39,687.17,,0.12%,,
27-09-2016,690.18,689.09,691.65,688.76,,0.14%,,
28-09-2016,691.61,690.18,693.20,686.38,,0.21%,,
29-09-2016,693.46,691.85,694.35,691.57,,0.27%,,
30-09-2016,696.14,693.49,696.14,691.84,,0.39%,,
03-10-2016,696.20,696.27,697.84,694.56,,0.01%,,
04-10-2016,697.38,696.32,699.54,694.68,,0.17%,,
05-10-2016,700.50,697.78,701.12,697.55,,0.45%,,
06-10-2016,698.27,700.27,701.00,695.72,,-0.32%,,
07-10-2016,696.83,698.22,698.25,696.18,,-0.21%,,
10-10-2016,696.48,696.91,697.41,694.34,,-0.05%,,
11-10-2016,696.68,696.82,698.42,695.05,,0.03%,,
12-10-2016,694.64,696.87,697.12,693.63,,-0.29%,,
13-10-2016,692.45,694.94,695.55,691.22,,-0.32%,,
14-10-2016,693.66,692.55,694.05,691.16,,0.17%,,
17-10-2016,690.30,693.36,693.36,688.34,,-0.48%,,
18-10-2016,690.66,689.87,692.02,689.39,,0.05%,,
19-10-2016,694.51,690.90,694.61,690.72,,0.56%,,
20-10-2016,696.02,694.87,698.35,694.06,,0.22%,,
21-10-2016,694.45,695.82,695.92,693.53,,-0.23%,,
24-10-2016,694.66,696.01,696.04,693.64,,0.03%,,
25-10-2016,696.72,694.67,698.95,693.09,,0.30%,,
26-10-2016,697.85,697.19,700.96,696.68,,0.16%,,
27-10-2016,696.98,697.57,698.14,695.86,,-0.12%,,
28-10-2016,697.35,696.41,698.83,695.91,,0.05%,,
31-10-2016,693.37,694.45,696.02,692.11,,-0.57%,,
01-11-2016,695.84,693.26,698.60,693.18,,0.36%,,
02-11-2016,694.90,695.71,697.98,694.57,,-0.14%,,
03-11-2016,694.99,694.31,697.29,693.42,,0.01%,,
04-11-2016,694.23,695.20,697.73,692.89,,-0.11%,,
07-11-2016,697.55,696.06,697.74,694.59,,0.48%,,
08-11-2016,697.28,697.49,699.89,696.02,,-0.04%,,
09-11-2016,692.96,697.46,698.68,691.82,,-0.62%,,
10-11-2016,693.23,693.53,698.84,693.02,,0.04%,,
11-11-2016,691.31,693.91,695.53,690.32,,-0.28%,,
14-11-2016,686.82,692.51,692.77,685.21,,-0.65%,,
15-11-2016,693.27,687.67,693.39,686.86,,0.94%,,
16-11-2016,690.37,693.56,694.31,689.44,,-0.42%,,
17-11-2016,691.39,690.69,692.89,689.24,,0.15%,,
18-11-2016,688.12,690.95,691.12,687.81,,-0.47%,,
21-11-2016,689.70,688.66,689.70,685.40,,0.23%,,
22-11-2016,691.28,689.82,692.92,689.54,,0.23%,,
23-11-2016,688.42,691.51,692.00,688.02,,-0.41%,,
24-11-2016,687.23,689.47,689.50,685.50,,-0.17%,,
25-11-2016,685.82,687.47,687.51,685.11,,-0.21%,,
28-11-2016,683.36,685.31,686.51,683.36,,-0.36%,,
29-11-2016,681.77,684.52,686.36,681.77,,-0.23%,,
30-11-2016,681.03,682.06,686.52,681.03,,-0.11%,,
01-12-2016,682.45,681.08,684.10,680.41,,0.21%,,
02-12-2016,683.58,683.04,684.76,682.80,,0.17%,,
05-12-2016,687.42,683.05,688.29,682.87,,0.56%,,
06-12-2016,688.37,688.03,689.76,686.77,,0.14%,,
07-12-2016,689.10,687.74,689.96,686.60,,0.11%,,
08-12-2016,689.55,689.63,691.25,688.58,,0.07%,,
