date,price,open,high,low,vol.,change %,vol,perc_chg
2015-12-09,"1,719.40","1,712.25","1,722.22","1,701.77",,0.41%,,
2015-12-10,"1,705.72","1,719.00","1,719.10","1,704.42",,-0.80%,,
2015-12-11,"1,690.89","1,704.49","1,706.65","1,687.34",,-0.87%,,
2015-12-14,"1,665.24","1,686.92","1,687.50","1,664.93",,-1.52%,,
2015-12-15,"1,674.82","1,664.31","1,680.81","1,658.52",,0.58%,,
2015-12-16,"1,696.19","1,675.97","1,699.85","1,675.62",,1.28%,,
2015-12-17,"1,698.21","1,688.33","1,717.39","1,687.07",,0.12%,,
2015-12-18,"1,687.28","1,700.68","1,708.09","1,685.34",,-0.64%,,
2015-12-21,"1,682.11","1,688.76","1,696.52","1,681.59",,-0.31%,,
2015-12-22,"1,689.06","1,681.96","1,692.66","1,681.35",,0.41%,,
2015-12-23,"1,712.02","1,688.30","1,713.07","1,688.02",,1.36%,,
2015-12-24,"1,721.43","1,713.37","1,721.97","1,713.29",,0.55%,,
2015-12-25,"1,719.66","1,722.99","1,722.99","1,719.36",,-0.10%,,
2015-12-28,"1,717.43","1,721.27","1,723.27","1,716.79",,-0.13%,,
2015-12-29,"1,733.43","1,717.27","1,735.44","1,716.66",,0.93%,,
2015-12-30,"1,726.44","1,733.14","1,737.87","1,726.28",,-0.40%,,
2015-12-31,"1,717.05","1,727.81","1,729.42","1,715.68",,-0.54%,,
2016-01-01,"1,716.28","1,716.28","1,716.28","1,716.28",,-0.04%,,
2016-01-04,"1,673.23","1,716.75","1,716.75","1,666.15",,-2.51%,,
2016-01-05,"1,668.96","1,674.15","1,681.77","1,660.90",,-0.26%,,
2016-01-06,"1,649.91","1,670.14","1,671.90","1,642.43",,-1.14%,,
2016-01-07,"1,629.73","1,652.20","1,652.83","1,607.74",,-1.22%,,
2016-01-08,"1,609.13","1,631.28","1,631.66","1,607.59",,-1.26%,,
2016-01-11,"1,604.11","1,614.54","1,615.79","1,602.64",,-0.31%,,
2016-01-12,"1,597.57","1,600.72","1,606.11","1,588.62",,-0.41%,,
2016-01-13,"1,613.75","1,596.53","1,623.95","1,596.38",,1.01%,,
2016-01-14,"1,585.41","1,614.26","1,614.47","1,573.67",,-1.76%,,
2016-01-15,"1,564.29","1,586.61","1,594.00","1,560.84",,-1.33%,,
2016-01-18,"1,547.87","1,560.88","1,563.91","1,546.52",,-1.05%,,
2016-01-19,"1,569.38","1,548.31","1,572.70","1,544.44",,1.39%,,
2016-01-20,"1,517.22","1,566.64","1,567.52","1,512.38",,-3.32%,,
2016-01-21,"1,523.70","1,516.57","1,524.97","1,505.07",,0.43%,,
2016-01-22,"1,565.08","1,523.32","1,573.37","1,522.75",,2.72%,,
2016-01-25,"1,568.50","1,564.39","1,577.87","1,563.90",,0.22%,,
2016-01-26,"1,570.14","1,569.50","1,571.99","1,542.49",,0.10%,,
2016-01-27,"1,585.31","1,571.75","1,588.06","1,570.56",,0.97%,,
2016-01-28,"1,574.55","1,587.16","1,588.52","1,567.82",,-0.68%,,
2016-01-29,"1,591.46","1,573.62","1,594.28","1,566.65",,1.07%,,
2016-02-01,"1,604.89","1,592.14","1,607.27","1,591.88",,0.84%,,
2016-02-02,"1,580.86","1,605.69","1,606.77","1,576.80",,-1.50%,,
2016-02-03,"1,570.57","1,584.09","1,584.12","1,558.64",,-0.65%,,
2016-02-04,"1,584.26","1,574.01","1,591.68","1,570.30",,0.87%,,
2016-02-05,"1,566.75","1,586.64","1,587.40","1,565.11",,-1.11%,,
2016-02-08,"1,538.65","1,567.08","1,574.61","1,536.91",,-1.79%,,
2016-02-09,"1,515.44","1,542.47","1,542.53","1,501.69",,-1.51%,,
2016-02-10,"1,512.30","1,512.31","1,524.58","1,497.36",,-0.21%,,
2016-02-11,"1,495.39","1,522.33","1,528.36","1,492.17",,-1.12%,,
2016-02-12,"1,492.43","1,493.52","1,493.88","1,471.88",,-0.20%,,
2016-02-15,"1,538.97","1,491.52","1,548.12","1,491.40",,3.12%,,
2016-02-16,"1,539.74","1,540.35","1,553.35","1,534.11",,0.05%,,
2016-02-17,"1,559.44","1,538.28","1,562.14","1,531.07",,1.28%,,
2016-02-18,"1,568.71","1,559.93","1,579.68","1,559.70",,0.59%,,
2016-02-19,"1,557.03","1,569.67","1,569.93","1,549.78",,-0.74%,,
2016-02-22,"1,573.09","1,559.69","1,576.20","1,556.12",,1.03%,,
2016-02-23,"1,559.57","1,573.33","1,579.16","1,556.38",,-0.86%,,
2016-02-24,"1,532.65","1,556.93","1,556.93","1,525.04",,-1.73%,,
2016-02-25,"1,554.15","1,529.69","1,557.58","1,528.37",,1.40%,,
2016-02-26,"1,558.08","1,553.39","1,575.18","1,552.13",,0.25%,,
2016-02-29,"1,558.17","1,557.90","1,564.70","1,542.89",,0.01%,,
2016-03-01,"1,572.37","1,560.46","1,573.99","1,556.67",,0.91%,,
2016-03-02,"1,595.68","1,572.71","1,601.83","1,572.71",,1.48%,,
2016-03-03,"1,611.70","1,600.55","1,615.39","1,600.30",,1.00%,,
2016-03-04,"1,628.83","1,612.52","1,630.83","1,610.76",,1.06%,,
2016-03-07,"1,622.66","1,628.23","1,629.70","1,611.18",,-0.38%,,
2016-03-08,"1,616.48","1,626.47","1,627.44","1,608.42",,-0.38%,,
2016-03-09,"1,614.98","1,612.72","1,620.64","1,603.62",,-0.09%,,
2016-03-10,"1,612.15","1,611.76","1,632.71","1,611.29",,-0.18%,,
2016-03-11,"1,644.94","1,614.60","1,647.79","1,608.84",,2.03%,,
2016-03-14,"1,652.88","1,644.64","1,658.66","1,644.64",,0.48%,,
2016-03-15,"1,637.93","1,651.10","1,651.16","1,634.47",,-0.90%,,
2016-03-16,"1,628.64","1,636.12","1,649.77","1,622.40",,-0.57%,,
2016-03-17,"1,663.75","1,645.90","1,665.28","1,645.90",,2.16%,,
2016-03-18,"1,660.50","1,663.89","1,665.39","1,654.51",,-0.20%,,
2016-03-21,"1,652.93","1,657.29","1,662.12","1,646.85",,-0.46%,,
2016-03-22,"1,654.79","1,648.72","1,658.83","1,636.88",,0.11%,,
2016-03-23,"1,642.18","1,651.91","1,653.51","1,637.59",,-0.76%,,
2016-03-24,"1,619.41","1,642.65","1,642.71","1,617.98",,-1.39%,,
2016-03-25,"1,623.43","1,619.66","1,623.43","1,617.96",,0.25%,,
2016-03-28,"1,631.50","1,621.85","1,631.95","1,619.61",,0.50%,,
2016-03-29,"1,629.63","1,629.66","1,644.15","1,623.35",,-0.11%,,
2016-03-30,"1,660.68","1,642.52","1,663.45","1,639.14",,1.91%,,
2016-03-31,"1,652.04","1,657.28","1,662.83","1,644.07",,-0.52%,,
2016-04-01,"1,616.23","1,649.28","1,649.44","1,609.89",,-2.17%,,
2016-04-04,"1,627.24","1,621.40","1,632.20","1,617.73",,0.68%,,
2016-04-05,"1,595.94","1,624.75","1,625.33","1,592.86",,-1.92%,,
2016-04-06,"1,606.58","1,596.76","1,613.82","1,592.83",,0.67%,,
2016-04-07,"1,607.81","1,610.54","1,621.20","1,603.73",,0.08%,,
2016-04-08,"1,625.36","1,599.94","1,626.47","1,595.66",,1.09%,,
2016-04-11,"1,632.04","1,624.10","1,635.31","1,615.26",,0.41%,,
2016-04-12,"1,636.94","1,628.10","1,640.94","1,626.90",,0.30%,,
2016-04-13,"1,666.61","1,643.11","1,667.99","1,642.93",,1.81%,,
2016-04-14,"1,682.93","1,669.03","1,686.40","1,668.54",,0.98%,,
2016-04-15,"1,682.11","1,678.61","1,685.53","1,675.15",,-0.05%,,
2016-04-18,"1,676.85","1,682.53","1,682.53","1,655.03",,-0.31%,,
2016-04-19,"1,712.19","1,676.92","1,713.72","1,676.82",,2.11%,,
2016-04-20,"1,715.02","1,713.64","1,717.19","1,707.72",,0.17%,,
2016-04-21,"1,716.51","1,712.01","1,723.04","1,710.91",,0.09%,,
2016-04-22,"1,703.27","1,711.12","1,717.36","1,699.77",,-0.77%,,
2016-04-25,"1,699.75","1,704.43","1,704.43","1,693.99",,-0.21%,,
2016-04-26,"1,701.75","1,696.50","1,706.86","1,692.08",,0.12%,,
2016-04-27,"1,698.01","1,700.72","1,702.80","1,692.09",,-0.22%,,
2016-04-28,"1,698.26","1,702.08","1,714.08","1,685.37",,0.01%,,
2016-04-29,"1,693.18","1,703.47","1,711.05","1,690.71",,-0.30%,,
2016-05-02,"1,686.62","1,693.50","1,693.81","1,677.58",,-0.39%,,
2016-05-03,"1,668.64","1,687.90","1,695.29","1,666.09",,-1.07%,,
2016-05-04,"1,647.99","1,665.53","1,665.79","1,645.90",,-1.24%,,
2016-05-05,"1,641.61","1,648.23","1,650.79","1,640.18",,-0.39%,,
2016-05-06,"1,639.22","1,643.09","1,643.88","1,627.76",,-0.15%,,
2016-05-09,"1,638.21","1,636.82","1,651.22","1,635.81",,-0.06%,,
2016-05-10,"1,654.61","1,638.39","1,659.18","1,636.04",,1.00%,,
2016-05-11,"1,654.77","1,655.41","1,660.00","1,645.31",,0.01%,,
2016-05-12,"1,645.55","1,650.76","1,657.99","1,639.82",,-0.56%,,
2016-05-13,"1,631.71","1,642.19","1,642.22","1,622.21",,-0.84%,,
2016-05-16,"1,637.84","1,633.37","1,638.44","1,629.68",,0.38%,,
2016-05-17,"1,644.07","1,639.19","1,655.47","1,638.78",,0.38%,,
2016-05-18,"1,643.41","1,640.50","1,644.84","1,628.18",,-0.04%,,
2016-05-19,"1,619.49","1,638.11","1,640.34","1,619.25",,-1.46%,,
2016-05-20,"1,634.29","1,618.77","1,637.26","1,618.01",,0.91%,,
2016-05-23,"1,628.84","1,634.05","1,638.15","1,627.09",,-0.33%,,
2016-05-24,"1,642.30","1,629.43","1,644.61","1,619.21",,0.83%,,
2016-05-25,"1,661.57","1,643.92","1,663.83","1,643.92",,1.17%,,
2016-05-26,"1,669.84","1,665.83","1,672.33","1,663.46",,0.50%,,
2016-05-27,"1,668.76","1,671.24","1,673.99","1,664.74",,-0.06%,,
2016-05-30,"1,671.49","1,666.60","1,671.75","1,663.27",,0.16%,,
2016-05-31,"1,667.84","1,672.31","1,679.21","1,666.11",,-0.22%,,
2016-06-01,"1,659.87","1,664.17","1,664.82","1,656.11",,-0.48%,,
2016-06-02,"1,652.98","1,658.24","1,658.43","1,649.96",,-0.42%,,
2016-06-03,"1,670.89","1,651.18","1,674.33","1,650.32",,1.08%,,
2016-06-06,"1,676.98","1,666.72","1,680.52","1,662.95",,0.36%,,
2016-06-07,"1,693.07","1,678.03","1,696.42","1,676.33",,0.96%,,
2016-06-08,"1,697.11","1,693.57","1,698.73","1,691.15",,0.24%,,
2016-06-09,"1,675.32","1,696.70","1,696.70","1,672.75",,-1.28%,,
2016-06-10,"1,640.92","1,671.56","1,671.56","1,634.38",,-2.05%,,
2016-06-13,"1,609.73","1,632.09","1,632.50","1,604.92",,-1.90%,,
2016-06-14,"1,575.31","1,607.81","1,607.81","1,574.47",,-2.14%,,
2016-06-15,"1,589.69","1,575.38","1,595.35","1,572.54",,0.91%,,
2016-06-16,"1,568.83","1,591.07","1,592.23","1,558.96",,-1.31%,,
2016-06-17,"1,595.33","1,578.62","1,600.29","1,578.62",,1.69%,,
2016-06-20,"1,653.19","1,610.36","1,655.90","1,610.36",,3.63%,,
2016-06-21,"1,659.04","1,650.92","1,665.32","1,649.76",,0.35%,,
2016-06-22,"1,661.48","1,655.18","1,669.46","1,652.88",,0.15%,,
2016-06-23,"1,687.04","1,667.42","1,700.39","1,666.67",,1.54%,,
2016-06-24,"1,567.26","1,683.94","1,685.49","1,554.12",,-7.10%,,
2016-06-27,"1,520.94","1,558.37","1,564.59","1,518.34",,-2.96%,,
2016-06-28,"1,546.73","1,520.85","1,559.39","1,514.99",,1.70%,,
2016-06-29,"1,593.67","1,552.33","1,593.72","1,551.83",,3.03%,,
2016-06-30,"1,608.45","1,596.01","1,608.45","1,584.74",,0.93%,,
2016-07-01,"1,620.63","1,607.83","1,623.66","1,605.74",,0.76%,,
2016-07-04,"1,619.46","1,619.32","1,629.07","1,617.50",,-0.07%,,
2016-07-05,"1,599.17","1,618.17","1,618.45","1,595.17",,-1.25%,,
2016-07-06,"1,573.30","1,592.14","1,592.29","1,566.09",,-1.62%,,
2016-07-07,"1,583.06","1,574.62","1,591.76","1,572.87",,0.62%,,
2016-07-08,"1,592.10","1,582.74","1,593.92","1,575.38",,0.57%,,
2016-07-11,"1,618.64","1,594.87","1,619.39","1,594.87",,1.67%,,
2016-07-12,"1,636.87","1,621.75","1,644.68","1,621.54",,1.13%,,
2016-07-13,"1,645.85","1,639.10","1,650.85","1,638.58",,0.55%,,
2016-07-14,"1,654.42","1,642.84","1,660.58","1,642.54",,0.52%,,
2016-07-15,"1,650.14","1,656.67","1,662.79","1,647.36",,-0.26%,,
2016-07-18,"1,652.81","1,650.50","1,658.45","1,648.56",,0.16%,,
2016-07-19,"1,643.42","1,653.23","1,654.57","1,640.79",,-0.57%,,
2016-07-20,"1,653.60","1,642.33","1,654.36","1,639.83",,0.62%,,
2016-07-21,"1,657.14","1,656.57","1,661.35","1,654.18",,0.21%,,
2016-07-22,"1,650.20","1,659.38","1,659.56","1,648.67",,-0.42%,,
2016-07-25,"1,651.81","1,651.78","1,659.33","1,649.06",,0.10%,,
2016-07-26,"1,655.44","1,651.65","1,660.93","1,647.97",,0.22%,,
2016-07-27,"1,660.26","1,657.86","1,669.62","1,651.67",,0.29%,,
2016-07-28,"1,658.16","1,670.14","1,674.87","1,655.53",,-0.13%,,
2016-07-29,"1,689.12","1,658.62","1,690.18","1,658.04",,1.87%,,
2016-08-01,"1,682.28","1,686.41","1,695.03","1,679.76",,-0.40%,,
2016-08-02,"1,671.01","1,677.89","1,679.14","1,664.40",,-0.67%,,
2016-08-03,"1,653.50","1,667.69","1,667.81","1,651.23",,-1.05%,,
2016-08-04,"1,663.50","1,653.43","1,664.29","1,652.85",,0.60%,,
2016-08-05,"1,665.32","1,663.55","1,671.00","1,661.21",,0.11%,,
2016-08-08,"1,675.00","1,668.94","1,681.96","1,668.67",,0.58%,,
2016-08-09,"1,694.98","1,676.34","1,695.79","1,674.17",,1.19%,,
2016-08-10,"1,699.65","1,693.53","1,705.13","1,693.53",,0.28%,,
2016-08-11,"1,708.32","1,701.76","1,708.32","1,693.74",,0.51%,,
2016-08-12,"1,710.73","1,705.21","1,713.72","1,702.89",,0.14%,,
2016-08-15,"1,710.74","1,705.63","1,712.43","1,704.42",,0.00%,,
2016-08-16,"1,704.21","1,709.37","1,716.03","1,703.32",,-0.38%,,
2016-08-17,"1,701.33","1,708.31","1,711.89","1,696.69",,-0.17%,,
2016-08-18,"1,707.90","1,703.15","1,711.96","1,699.79",,0.39%,,
2016-08-19,"1,699.76","1,711.18","1,711.68","1,694.94",,-0.48%,,
2016-08-22,"1,702.30","1,697.54","1,705.62","1,693.39",,0.15%,,
2016-08-23,"1,711.62","1,699.74","1,714.86","1,699.64",,0.55%,,
2016-08-24,"1,709.15","1,711.37","1,716.52","1,703.27",,-0.14%,,
2016-08-25,"1,702.17","1,709.10","1,710.93","1,698.74",,-0.41%,,
2016-08-26,"1,702.43","1,701.22","1,711.60","1,685.98",,0.02%,,
2016-08-29,"1,688.25","1,689.32","1,694.79","1,683.28",,-0.83%,,
2016-08-30,"1,688.95","1,691.34","1,694.96","1,685.43",,0.04%,,
2016-08-31,"1,685.57","1,691.37","1,695.39","1,685.57",,-0.20%,,
2016-09-01,"1,694.50","1,687.97","1,699.51","1,687.03",,0.53%,,
2016-09-02,"1,709.97","1,693.64","1,711.65","1,691.81",,0.91%,,
2016-09-05,"1,716.18","1,714.01","1,722.74","1,714.01",,0.36%,,
2016-09-06,"1,729.51","1,716.66","1,732.82","1,716.01",,0.78%,,
2016-09-07,"1,734.72","1,730.20","1,738.14","1,728.47",,0.30%,,
2016-09-08,"1,732.92","1,732.02","1,740.99","1,725.46",,-0.10%,,
2016-09-09,"1,707.27","1,728.36","1,730.86","1,705.13",,-1.48%,,
2016-09-12,"1,689.24","1,704.83","1,704.83","1,678.22",,-1.06%,,
2016-09-13,"1,677.36","1,694.93","1,695.95","1,671.76",,-0.70%,,
2016-09-14,"1,672.74","1,671.63","1,678.33","1,668.95",,-0.28%,,
2016-09-15,"1,676.17","1,672.20","1,679.43","1,665.44",,0.21%,,
2016-09-16,"1,664.77","1,680.64","1,683.37","1,661.03",,-0.68%,,
2016-09-19,"1,681.46","1,662.74","1,682.23","1,662.47",,1.00%,,
2016-09-20,"1,681.39","1,677.63","1,688.42","1,677.57",,0.00%,,
2016-09-21,"1,699.17","1,681.39","1,706.82","1,678.35",,1.06%,,
2016-09-22,"1,728.08","1,706.64","1,733.24","1,706.64",,1.70%,,
2016-09-23,"1,716.74","1,724.44","1,724.44","1,713.07",,-0.66%,,
2016-09-26,"1,701.61","1,717.69","1,718.72","1,696.26",,-0.88%,,
2016-09-27,"1,699.95","1,700.68","1,709.74","1,691.09",,-0.10%,,
2016-09-28,"1,701.97","1,702.18","1,706.34","1,692.00",,0.12%,,
2016-09-29,"1,706.64","1,702.00","1,716.73","1,701.83",,0.27%,,
2016-09-30,"1,701.69","1,707.50","1,707.71","1,676.05",,-0.29%,,
2016-10-03,"1,703.01","1,699.08","1,708.21","1,698.76",,0.08%,,
2016-10-04,"1,704.84","1,703.17","1,712.62","1,698.11",,0.11%,,
2016-10-05,"1,701.40","1,706.25","1,710.81","1,699.98",,-0.20%,,
2016-10-06,"1,694.91","1,702.96","1,707.68","1,691.59",,-0.38%,,
2016-10-07,"1,688.40","1,692.98","1,693.57","1,677.46",,-0.38%,,
2016-10-10,"1,693.31","1,689.40","1,694.64","1,682.50",,0.29%,,
2016-10-11,"1,677.74","1,691.73","1,693.45","1,674.86",,-0.92%,,
2016-10-12,"1,662.27","1,678.42","1,680.61","1,659.62",,-0.92%,,
2016-10-13,"1,654.37","1,661.21","1,663.04","1,646.65",,-0.48%,,
2016-10-14,"1,664.72","1,656.61","1,671.33","1,653.28",,0.63%,,
2016-10-17,"1,656.98","1,661.82","1,664.87","1,655.97",,-0.46%,,
2016-10-18,"1,673.80","1,659.53","1,677.91","1,659.17",,1.02%,,
2016-10-19,"1,680.40","1,674.39","1,682.71","1,673.38",,0.39%,,
2016-10-20,"1,679.83","1,681.28","1,684.39","1,676.86",,-0.03%,,
2016-10-21,"1,672.45","1,680.11","1,680.43","1,670.60",,-0.44%,,
2016-10-24,"1,672.93","1,673.20","1,683.46","1,669.10",,0.03%,,
2016-10-25,"1,670.87","1,672.25","1,681.98","1,669.53",,-0.12%,,
2016-10-26,"1,672.41","1,675.85","1,677.41","1,667.81",,0.09%,,
2016-10-27,"1,667.18","1,670.90","1,672.91","1,662.00",,-0.31%,,
2016-10-28,"1,665.62","1,664.20","1,674.89","1,656.46",,-0.09%,,
2016-10-31,"1,665.72","1,673.06","1,674.70","1,661.18",,0.01%,,
2016-11-01,"1,665.31","1,667.59","1,674.77","1,663.89",,-0.02%,,
2016-11-02,"1,655.89","1,669.07","1,669.07","1,651.76",,-0.57%,,
2016-11-03,"1,652.61","1,653.31","1,660.15","1,652.46",,-0.20%,,
2016-11-04,"1,639.26","1,654.26","1,654.28","1,633.43",,-0.81%,,
2016-11-07,"1,647.75","1,631.72","1,649.93","1,631.06",,0.52%,,
2016-11-08,"1,652.93","1,649.46","1,655.66","1,646.37",,0.31%,,
2016-11-09,"1,636.07","1,649.24","1,661.78","1,618.09",,-1.02%,,
2016-11-10,"1,645.70","1,629.76","1,673.93","1,629.76",,0.59%,,
2016-11-11,"1,640.05","1,647.31","1,656.33","1,636.40",,-0.34%,,
2016-11-14,"1,627.39","1,637.82","1,645.76","1,626.74",,-0.77%,,
2016-11-15,"1,629.81","1,630.71","1,641.27","1,626.01",,0.15%,,
2016-11-16,"1,624.35","1,630.67","1,639.70","1,623.49",,-0.34%,,
2016-11-17,"1,632.66","1,629.21","1,635.64","1,625.61",,0.51%,,
2016-11-18,"1,614.17","1,625.09","1,629.31","1,614.17",,-1.13%,,
2016-11-21,"1,625.14","1,614.86","1,628.65","1,614.33",,0.68%,,
2016-11-22,"1,625.78","1,626.61","1,638.39","1,625.51",,0.04%,,
2016-11-23,"1,615.72","1,629.18","1,634.63","1,613.47",,-0.62%,,
2016-11-24,"1,625.20","1,618.61","1,626.06","1,617.36",,0.59%,,
2016-11-25,"1,634.44","1,624.46","1,636.44","1,624.02",,0.57%,,
2016-11-28,"1,628.23","1,634.62","1,645.56","1,626.27",,-0.38%,,
2016-11-29,"1,631.61","1,631.89","1,636.28","1,623.05",,0.21%,,
2016-11-30,"1,629.67","1,634.81","1,641.44","1,624.33",,-0.12%,,
2016-12-01,"1,630.99","1,628.53","1,639.04","1,625.81",,0.08%,,
2016-12-02,"1,630.61","1,634.41","1,636.10","1,620.68",,-0.02%,,
2016-12-05,"1,637.16","1,625.33","1,647.16","1,619.68",,0.40%,,
2016-12-06,"1,653.06","1,643.06","1,653.66","1,642.19",,0.97%,,
2016-12-07,"1,672.71","1,651.50","1,672.71","1,651.29",,1.19%,,
2016-12-08,"1,675.19","1,672.89","1,689.87","1,672.69",,0.15%,,
2016-12-09,"1,677.89","1,676.92","1,682.65","1,675.56",,0.16%,,
2016-12-12,"1,681.67","1,677.97","1,687.23","1,677.28",,0.23%,,
2016-12-13,"1,698.42","1,686.10","1,701.01","1,683.08",,1.00%,,
2016-12-14,"1,695.91","1,696.92","1,701.77","1,670.82",,-0.15%,,
2016-12-15,"1,664.36","1,672.99","1,674.60","1,659.14",,-1.86%,,
2016-12-16,"1,673.77","1,666.57","1,677.46","1,665.92",,0.57%,,
2016-12-19,"1,674.45","1,674.01","1,679.16","1,669.95",,0.04%,,
2016-12-20,"1,670.71","1,671.01","1,674.71","1,666.45",,-0.22%,,
2016-12-21,"1,674.08","1,673.14","1,677.39","1,670.31",,0.20%,,
2016-12-22,"1,674.36","1,673.54","1,676.57","1,670.87",,0.02%,,
2016-12-23,"1,674.56","1,672.22","1,674.92","1,670.38",,0.01%,,
2016-12-26,"1,672.79","1,673.60","1,675.00","1,672.68",,-0.11%,,
2016-12-27,"1,672.29","1,671.68","1,673.91","1,669.93",,-0.03%,,
2016-12-28,"1,669.42","1,673.25","1,676.12","1,667.20",,-0.17%,,
2016-12-29,"1,675.30","1,673.05","1,676.23","1,669.32",,0.35%,,
2016-12-30,"1,684.00","1,675.91","1,688.39","1,673.24",,0.52%,,
2017-01-02,"1,688.97","1,680.18","1,688.97","1,676.02",,0.30%,,
2017-01-03,"1,676.93","1,678.87","1,686.08","1,674.26",,-0.71%,,
2017-01-04,"1,698.87","1,679.81","1,702.44","1,679.81",,1.31%,,
2017-01-05,"1,721.77","1,700.34","1,723.47","1,699.82",,1.35%,,
2017-01-06,"1,713.87","1,722.19","1,724.46","1,705.90",,-0.46%,,
2017-01-09,"1,708.56","1,706.30","1,713.35","1,701.60",,-0.31%,,
2017-01-10,"1,714.76","1,713.43","1,717.03","1,707.02",,0.36%,,
2017-01-11,"1,703.20","1,710.47","1,729.24","1,703.20",,-0.67%,,
2017-01-12,"1,722.24","1,720.76","1,729.93","1,714.78",,1.12%,,
2017-01-13,"1,727.83","1,715.11","1,732.81","1,712.35",,0.32%,,
2017-01-16,"1,716.60","1,726.49","1,729.43","1,714.43",,-0.65%,,
2017-01-17,"1,722.22","1,715.09","1,726.26","1,710.80",,0.33%,,
2017-01-18,"1,725.01","1,724.91","1,725.44","1,712.82",,0.16%,,
2017-01-19,"1,712.23","1,713.23","1,720.27","1,709.45",,-0.74%,,
2017-01-20,"1,719.58","1,717.66","1,726.78","1,713.23",,0.43%,,
2017-01-23,"1,723.68","1,725.56","1,729.85","1,716.62",,0.24%,,
2017-01-24,"1,725.34","1,728.79","1,728.88","1,718.86",,0.10%,,
2017-01-25,"1,741.71","1,722.16","1,744.88","1,721.65",,0.95%,,
2017-01-26,"1,739.53","1,743.95","1,754.67","1,737.40",,-0.13%,,
2017-01-27,"1,741.72","1,741.03","1,744.80","1,736.34",,0.13%,,
2017-01-30,"1,730.40","1,742.93","1,744.32","1,724.77",,-0.65%,,
2017-01-31,"1,732.38","1,731.14","1,738.41","1,722.43",,0.11%,,
2017-02-01,"1,734.66","1,731.02","1,742.04","1,726.00",,0.13%,,
2017-02-02,"1,736.42","1,736.39","1,741.77","1,731.11",,0.10%,,
2017-02-03,"1,741.84","1,730.94","1,743.58","1,729.19",,0.31%,,
2017-02-06,"1,730.56","1,739.73","1,744.51","1,729.40",,-0.65%,,
2017-02-07,"1,727.46","1,734.29","1,734.34","1,722.03",,-0.18%,,
2017-02-08,"1,737.66","1,728.18","1,738.09","1,726.76",,0.59%,,
2017-02-09,"1,734.20","1,736.47","1,736.86","1,728.47",,-0.20%,,
2017-02-10,"1,741.28","1,731.88","1,746.59","1,731.67",,0.41%,,
2017-02-13,"1,749.06","1,741.98","1,752.44","1,740.22",,0.45%,,
2017-02-14,"1,737.95","1,749.61","1,751.99","1,737.03",,-0.64%,,
2017-02-15,"1,749.00","1,740.75","1,755.09","1,740.22",,0.64%,,
2017-02-16,"1,759.39","1,753.00","1,760.79","1,753.00",,0.59%,,
2017-02-17,"1,754.94","1,759.42","1,759.59","1,748.83",,-0.25%,,
2017-02-20,"1,755.47","1,753.41","1,758.18","1,750.14",,0.03%,,
2017-02-21,"1,753.95","1,754.54","1,756.37","1,747.97",,-0.09%,,
2017-02-22,"1,757.43","1,754.06","1,761.55","1,752.11",,0.20%,,
2017-02-23,"1,764.17","1,758.60","1,765.87","1,754.47",,0.38%,,
2017-02-24,"1,750.52","1,762.54","1,762.82","1,746.36",,-0.77%,,
2017-02-27,"1,749.63","1,749.01","1,751.88","1,741.47",,-0.05%,,
2017-02-28,"1,753.09","1,744.30","1,753.90","1,743.01",,0.20%,,
2017-03-01,"1,760.15","1,742.99","1,763.45","1,740.84",,0.40%,,
2017-03-02,"1,758.48","1,760.34","1,765.34","1,754.04",,-0.09%,,
2017-03-03,"1,757.25","1,756.09","1,764.95","1,748.49",,-0.07%,,
2017-03-06,"1,757.41","1,763.28","1,765.09","1,753.86",,0.01%,,
2017-03-07,"1,752.68","1,754.77","1,758.34","1,748.92",,-0.27%,,
2017-03-08,"1,746.18","1,751.73","1,752.55","1,744.37",,-0.37%,,
2017-03-09,"1,747.85","1,745.10","1,751.30","1,740.60",,0.10%,,
2017-03-10,"1,763.90","1,746.94","1,768.22","1,746.60",,0.92%,,
2017-03-13,"1,772.27","1,765.24","1,773.91","1,764.20",,0.47%,,
2017-03-14,"1,765.06","1,769.52","1,769.77","1,760.26",,-0.41%,,
2017-03-15,"1,768.55","1,761.75","1,785.85","1,759.02",,0.20%,,
2017-03-16,"1,796.80","1,784.22","1,797.36","1,782.11",,1.60%,,
2017-03-17,"1,798.96","1,797.02","1,801.41","1,791.66",,0.12%,,
2017-03-20,"1,799.12","1,799.19","1,804.24","1,796.54",,0.01%,,
2017-03-21,"1,800.33","1,797.58","1,809.41","1,795.69",,0.07%,,
2017-03-22,"1,784.80","1,800.81","1,800.81","1,775.26",,-0.86%,,
2017-03-23,"1,793.00","1,783.35","1,793.90","1,780.65",,0.46%,,
2017-03-24,"1,797.68","1,792.40","1,800.85","1,792.37",,0.26%,,
2017-03-27,"1,797.84","1,803.11","1,803.11","1,790.71",,0.01%,,
2017-03-28,"1,812.06","1,795.20","1,812.06","1,795.06",,0.79%,,
2017-03-29,"1,802.03","1,802.04","1,805.07","1,797.76",,-0.55%,,
2017-03-30,"1,802.11","1,803.81","1,804.22","1,795.18",,0.00%,,
2017-03-31,"1,792.98","1,795.43","1,798.85","1,784.10",,-0.51%,,
2017-04-03,"1,786.03","1,792.44","1,796.64","1,785.61",,-0.39%,,
2017-04-04,"1,786.67","1,787.89","1,788.10","1,781.69",,0.04%,,
