date,price,open,high,low,change %,vol,perc_chg
2012-11-29,"1,003.79",992.08,"1,004.46",992.08,1.26%,,
2012-11-30,"1,007.02","1,004.09","1,008.98","1,003.42",0.32%,,
2012-12-03,"1,006.64","1,005.83","1,008.30","1,001.99",-0.04%,,
2012-12-04,"1,007.27","1,005.83","1,008.67","1,003.59",0.06%,,
2012-12-05,"1,017.37","1,006.85","1,018.94","1,005.96",1.00%,,
2012-12-06,"1,021.26","1,018.98","1,021.26","1,017.85",0.38%,,
2012-12-07,"1,024.06","1,021.08","1,024.80","1,020.92",0.27%,,
2012-12-10,"1,029.06","1,025.09","1,029.70","1,025.09",0.49%,,
2012-12-11,"1,034.55","1,029.67","1,034.85","1,028.96",0.53%,,
2012-12-12,"1,041.37","1,035.22","1,043.88","1,035.22",0.66%,,
2012-12-13,"1,042.56","1,042.68","1,045.77","1,040.78",0.11%,,
2012-12-14,"1,042.82","1,040.24","1,043.10","1,038.11",0.02%,,
2012-12-17,"1,040.02","1,042.51","1,043.20","1,038.57",-0.27%,,
2012-12-18,"1,046.24","1,040.38","1,047.38","1,039.65",0.60%,,
2012-12-19,"1,053.17","1,047.47","1,053.77","1,047.47",0.66%,,
2012-12-20,"1,052.68","1,054.10","1,054.64","1,047.94",-0.05%,,
2012-12-21,"1,043.03","1,052.70","1,052.77","1,040.58",-0.92%,,
2012-12-24,"1,043.73","1,043.04","1,044.55","1,042.23",0.07%,,
2012-12-25,"1,045.41","1,043.73","1,045.75","1,043.73",0.16%,,
2012-12-26,"1,046.65","1,045.87","1,048.30","1,045.35",0.12%,,
2012-12-27,"1,049.45","1,046.17","1,051.86","1,045.87",0.27%,,
2012-12-28,"1,055.18","1,050.09","1,056.02","1,050.09",0.55%,,
2012-12-31,"1,055.20","1,055.53","1,056.99","1,054.53",0.00%,,
2013-01-01,"1,055.76","1,057.30","1,057.62","1,055.76",0.05%,,
2013-01-02,"1,078.16","1,058.69","1,078.84","1,058.69",2.12%,,
2013-01-03,"1,082.68","1,078.31","1,083.43","1,076.73",0.42%,,
2013-01-04,"1,077.90","1,080.63","1,080.67","1,074.57",-0.44%,,
2013-01-07,"1,075.76","1,078.95","1,079.08","1,074.82",-0.20%,,
2013-01-08,"1,069.67","1,075.08","1,075.63","1,069.29",-0.57%,,
2013-01-09,"1,073.03","1,070.18","1,073.76","1,069.54",0.31%,,
2013-01-10,"1,076.99","1,073.33","1,078.71","1,072.31",0.37%,,
2013-01-11,"1,073.04","1,079.67","1,080.47","1,072.39",-0.37%,,
2013-01-14,"1,080.71","1,073.57","1,081.57","1,071.83",0.71%,,
2013-01-15,"1,073.48","1,080.70","1,082.04","1,072.81",-0.67%,,
2013-01-16,"1,071.21","1,074.12","1,074.98","1,067.42",-0.21%,,
2013-01-17,"1,073.15","1,072.50","1,074.92","1,066.72",0.18%,,
2013-01-18,"1,080.74","1,075.27","1,081.96","1,074.70",0.71%,,
2013-01-21,"1,078.05","1,080.85","1,081.13","1,077.46",-0.25%,,
2013-01-22,"1,079.07","1,077.77","1,081.73","1,075.82",0.09%,,
2013-01-23,"1,076.53","1,080.38","1,080.97","1,075.77",-0.24%,,
2013-01-24,"1,072.26","1,075.96","1,076.05","1,070.67",-0.40%,,
2013-01-25,"1,069.12","1,071.68","1,071.71","1,064.48",-0.29%,,
2013-01-28,"1,062.06","1,067.42","1,068.43","1,060.73",-0.66%,,
2013-01-29,"1,069.88","1,063.31","1,070.70","1,063.31",0.74%,,
2013-01-30,"1,068.20","1,071.17","1,074.52","1,068.20",-0.16%,,
2013-01-31,"1,069.01","1,068.41","1,069.57","1,064.37",0.08%,,
2013-02-01,"1,072.82","1,069.17","1,072.98","1,064.78",0.36%,,
2013-02-04,"1,072.73","1,074.32","1,078.17","1,069.99",-0.01%,,
2013-02-05,"1,067.61","1,069.31","1,070.54","1,064.13",-0.48%,,
2013-02-06,"1,063.75","1,067.81","1,069.60","1,062.29",-0.36%,,
2013-02-07,"1,059.56","1,063.25","1,064.27","1,057.72",-0.39%,,
2013-02-08,"1,060.87","1,058.73","1,061.03","1,057.46",0.12%,,
2013-02-11,"1,058.75","1,060.53","1,060.89","1,057.84",-0.20%,,
2013-02-12,"1,059.03","1,059.45","1,059.85","1,057.36",0.03%,,
2013-02-13,"1,064.88","1,059.89","1,066.22","1,059.89",0.55%,,
2013-02-14,"1,065.84","1,065.11","1,069.08","1,063.42",0.09%,,
2013-02-15,"1,066.52","1,066.89","1,067.80","1,065.22",0.06%,,
2013-02-18,"1,064.34","1,065.17","1,067.06","1,062.56",-0.20%,,
2013-02-19,"1,063.99","1,063.94","1,066.55","1,061.02",-0.03%,,
2013-02-20,"1,068.46","1,066.15","1,073.38","1,066.02",0.42%,,
2013-02-21,"1,053.14","1,065.74","1,066.24","1,050.39",-1.43%,,
2013-02-22,"1,053.39","1,051.39","1,054.22","1,049.73",0.02%,,
2013-02-25,"1,054.41","1,054.23","1,058.14","1,051.89",0.10%,,
2013-02-26,"1,042.71","1,051.22","1,052.11","1,039.80",-1.11%,,
2013-02-27,"1,046.56","1,043.40","1,049.61","1,043.10",0.37%,,
2013-02-28,"1,054.62","1,048.85","1,055.81","1,048.85",0.77%,,
2013-03-01,"1,053.13","1,053.89","1,054.93","1,049.68",-0.14%,,
2013-03-04,"1,041.28","1,052.51","1,052.51","1,040.18",-1.13%,,
2013-03-05,"1,049.94","1,043.23","1,052.57","1,043.23",0.83%,,
2013-03-06,"1,059.84","1,051.95","1,059.84","1,051.95",0.94%,,
2013-03-07,"1,057.92","1,058.19","1,059.33","1,054.28",-0.18%,,
2013-03-08,"1,065.94","1,058.22","1,066.81","1,056.85",0.76%,,
2013-03-11,"1,063.56","1,065.17","1,066.21","1,061.83",-0.22%,,
2013-03-12,"1,057.65","1,063.64","1,065.96","1,057.39",-0.56%,,
2013-03-13,"1,049.08","1,057.55","1,058.79","1,047.73",-0.81%,,
2013-03-14,"1,047.70","1,047.39","1,049.04","1,041.67",-0.13%,,
2013-03-15,"1,042.24","1,048.42","1,049.71","1,041.36",-0.52%,,
2013-03-18,"1,030.11","1,039.83","1,039.90","1,027.54",-1.16%,,
2013-03-19,"1,024.96","1,031.27","1,035.06","1,023.24",-0.50%,,
2013-03-20,"1,026.35","1,023.78","1,027.32","1,021.84",0.14%,,
2013-03-21,"1,022.43","1,026.80","1,029.04","1,020.18",-0.38%,,
2013-03-22,"1,015.47","1,020.77","1,021.57","1,014.75",-0.68%,,
2013-03-25,"1,022.27","1,018.08","1,026.47","1,018.08",0.67%,,
2013-03-26,"1,028.65","1,022.36","1,028.65","1,022.02",0.62%,,
2013-03-27,"1,032.05","1,028.31","1,032.72","1,026.65",0.33%,,
2013-03-28,"1,032.62","1,032.50","1,033.08","1,026.30",0.06%,,
2013-03-29,"1,034.90","1,032.38","1,034.90","1,032.38",0.22%,,
2013-04-01,"1,031.15","1,034.97","1,034.97","1,030.99",-0.36%,,
2013-04-02,"1,029.10","1,031.24","1,033.53","1,027.61",-0.20%,,
2013-04-03,"1,024.99","1,028.73","1,028.73","1,022.65",-0.40%,,
2013-04-04,"1,017.06","1,022.85","1,022.85","1,016.41",-0.77%,,
2013-04-05,"1,008.13","1,016.16","1,016.50","1,003.12",-0.88%,,
2013-04-08,"1,007.14","1,008.62","1,009.02","1,004.89",-0.10%,,
2013-04-09,"1,015.93","1,007.18","1,016.82","1,006.81",0.87%,,
2013-04-10,"1,024.49","1,017.70","1,026.82","1,016.71",0.84%,,
2013-04-11,"1,029.22","1,025.70","1,030.95","1,024.98",0.46%,,
2013-04-12,"1,019.61","1,029.33","1,029.56","1,017.60",-0.93%,,
2013-04-15,"1,003.29","1,018.98","1,019.66","1,000.06",-1.60%,,
2013-04-16,"1,008.92",998.29,"1,011.18",994.7,0.56%,,
2013-04-17,"1,001.10","1,011.79","1,012.55",997.79,-0.78%,,
2013-04-18,997.33,999.8,"1,000.34",995.01,-0.38%,,
2013-04-19,"1,011.17",997.2,"1,011.17",995.86,1.39%,,
2013-04-22,"1,011.96","1,009.98","1,014.34","1,009.19",0.08%,,
2013-04-23,"1,009.81","1,012.47","1,012.71","1,004.33",-0.21%,,
2013-04-24,"1,017.71","1,010.56","1,020.24","1,010.05",0.78%,,
2013-04-25,"1,027.30","1,019.77","1,028.68","1,019.20",0.94%,,
2013-04-26,"1,022.36","1,027.23","1,031.53","1,022.36",-0.48%,,
2013-04-29,"1,027.42","1,023.38","1,028.44","1,021.85",0.49%,,
2013-04-30,"1,039.45","1,027.48","1,039.71","1,027.40",1.17%,,
2013-05-01,"1,038.12","1,039.05","1,040.00","1,037.89",-0.13%,,
2013-05-02,"1,037.33","1,038.45","1,039.81","1,035.18",-0.08%,,
2013-05-03,"1,042.26","1,038.22","1,044.38","1,037.79",0.48%,,
2013-05-06,"1,046.02","1,043.82","1,049.99","1,043.82",0.36%,,
2013-05-07,"1,052.48","1,047.01","1,053.21","1,045.39",0.62%,,
2013-05-08,"1,061.09","1,053.76","1,063.17","1,052.82",0.82%,,
2013-05-09,"1,060.58","1,062.24","1,064.68","1,057.05",-0.05%,,
2013-05-10,"1,050.74","1,058.87","1,058.87","1,048.75",-0.93%,,
2013-05-13,"1,041.90","1,048.67","1,049.02","1,041.60",-0.84%,,
2013-05-14,"1,046.18","1,042.18","1,047.36","1,042.18",0.41%,,
2013-05-15,"1,046.10","1,043.32","1,047.74","1,042.63",-0.01%,,
2013-05-16,"1,046.33","1,046.91","1,050.16","1,044.94",0.02%,,
2013-05-17,"1,045.76","1,044.94","1,046.00","1,042.79",-0.05%,,
2013-05-20,"1,048.15","1,045.31","1,051.23","1,044.62",0.23%,,
2013-05-21,"1,048.13","1,049.04","1,050.04","1,044.26",0.00%,,
2013-05-22,"1,048.09","1,049.20","1,053.95","1,044.89",0.00%,,
2013-05-23,"1,025.92","1,045.09","1,045.09","1,023.24",-2.12%,,
2013-05-24,"1,026.68","1,028.79","1,029.97","1,023.70",0.07%,,
2013-05-27,"1,028.53","1,025.62","1,029.35","1,025.51",0.18%,,
2013-05-28,"1,030.82","1,028.81","1,033.39","1,026.78",0.22%,,
2013-05-29,"1,020.42","1,028.99","1,030.69","1,018.68",-1.01%,,
2013-05-30,"1,016.02","1,018.99","1,021.02","1,013.49",-0.43%,,
2013-05-31,"1,008.88","1,015.65","1,018.56","1,004.18",-0.70%,,
2013-06-03,998.55,"1,007.47","1,008.67",996.66,-1.02%,,
2013-06-04,"1,004.03","1,002.76","1,006.21","1,000.26",0.55%,,
2013-06-05,991.38,"1,003.58","1,003.61",990.59,-1.26%,,
2013-06-06,985.05,990.32,990.65,982.05,-0.64%,,
2013-06-07,980.64,985.59,987.52,977.96,-0.45%,,
2013-06-10,972.89,979.27,981.72,971.73,-0.79%,,
2013-06-11,954.38,972.79,972.82,953.92,-1.90%,,
2013-06-12,954.38,955.83,959.54,952.76,0.00%,,
2013-06-13,943.59,953.54,953.6,935.21,-1.13%,,
2013-06-14,953.68,948.29,957.55,947.99,1.07%,,
2013-06-17,957.12,952.43,958.89,951.56,0.36%,,
2013-06-18,953.54,954.9,956.58,951.31,-0.37%,,
2013-06-19,946.77,952.92,952.92,940.33,-0.71%,,
2013-06-20,908.49,937.68,937.68,905.12,-4.04%,,
2013-06-21,900.54,905.03,905.59,897.52,-0.88%,,
2013-06-24,883.34,900.88,900.88,880.46,-1.91%,,
2013-06-25,885.85,885.1,890.07,877.73,0.28%,,
2013-06-26,901.98,888.74,903.3,887.43,1.82%,,
2013-06-27,919.46,903.9,920.86,903.9,1.94%,,
2013-06-28,940.33,920.45,940.33,920.29,2.27%,,
2013-07-01,941.93,938.43,942.15,936.7,0.17%,,
2013-07-02,932.12,942.26,945.28,929.23,-1.04%,,
2013-07-03,912.18,929.86,930.39,911.78,-2.14%,,
2013-07-04,922.1,913.63,923.05,913.33,1.09%,,
2013-07-05,917.58,922.72,926.96,914.35,-0.49%,,
2013-07-08,905.96,917.18,917.18,904.82,-1.27%,,
2013-07-09,912.71,907.64,915,906.8,0.75%,,
2013-07-10,915.63,913.63,918.63,912.53,0.32%,,
2013-07-11,942.88,920.75,943.89,920.75,2.98%,,
2013-07-12,945.36,944.17,945.79,941.77,0.26%,,
2013-07-15,952.23,945.01,954.44,942.24,0.73%,,
2013-07-16,953.02,954.14,955.55,951.08,0.08%,,
2013-07-17,959.37,953.15,961.94,950.18,0.67%,,
2013-07-18,957.44,960.95,961.3,955.76,-0.20%,,
2013-07-19,950.47,957.43,957.72,950.27,-0.73%,,
2013-07-22,954,951.01,955.03,950.8,0.37%,,
2013-07-23,969.04,954.78,970.53,954.78,1.58%,,
2013-07-24,966.5,970.63,972.27,962.89,-0.26%,,
2013-07-25,962.36,964.49,964.79,959.72,-0.43%,,
2013-07-26,961.53,963.44,966.2,959.91,-0.09%,,
2013-07-29,953.86,961.88,962.67,952.94,-0.80%,,
2013-07-30,953.65,953.24,957.06,952.04,-0.02%,,
2013-07-31,947.55,952.06,952.29,945.61,-0.64%,,
2013-08-01,954.15,949.85,954.15,948.56,0.70%,,
2013-08-02,955.35,953.94,957.1,951.47,0.13%,,
2013-08-05,956.4,956.08,959.52,955.77,0.11%,,
2013-08-06,946.3,956.28,956.29,946.3,-1.06%,,
2013-08-07,937.86,946.01,946.08,936.22,-0.89%,,
2013-08-08,946.39,937.9,947.24,937.12,0.91%,,
2013-08-09,951.37,947.67,951.37,945.96,0.53%,,
2013-08-12,957.82,950.62,960.18,950.45,0.68%,,
2013-08-13,965.94,956.53,966.59,956.04,0.85%,,
2013-08-14,967.92,965.4,969.29,963.97,0.20%,,
2013-08-15,960.48,966.77,968.16,958.72,-0.77%,,
2013-08-16,958.11,960.13,963.75,954.74,-0.25%,,
2013-08-19,944.88,955.42,955.42,942.44,-1.38%,,
2013-08-20,932.15,942.28,942.88,928.61,-1.35%,,
2013-08-21,924.19,933.54,933.86,921.06,-0.85%,,
2013-08-22,922.28,918.66,924.44,913.04,-0.21%,,
2013-08-23,932.76,925.4,934.99,924.73,1.14%,,
2013-08-26,932.78,935.35,939.01,931.39,0.00%,,
2013-08-27,915.44,931.39,931.69,915.44,-1.86%,,
2013-08-28,909.81,914.32,915.47,905.48,-0.62%,,
2013-08-29,920.84,910.8,922.59,910.75,1.21%,,
2013-08-30,929.54,921.31,929.54,920.68,0.94%,,
2013-09-02,938.29,929.52,940.28,928.89,0.94%,,
2013-09-03,933.94,939.04,943.38,933.94,-0.46%,,
2013-09-04,937.79,934.81,937.79,930.29,0.41%,,
2013-09-05,947.67,938.64,947.67,938.1,1.05%,,
2013-09-06,955.73,947.62,957.18,946.7,0.85%,,
2013-09-09,973.79,957.41,975.13,957.41,1.89%,,
2013-09-10,991.36,975.97,991.36,975.61,1.80%,,
2013-09-11,991.94,990.35,994.19,985.59,0.06%,,
2013-09-12,990.41,994.25,995.39,989.89,-0.15%,,
2013-09-13,986.84,989.74,990.28,983.82,-0.36%,,
2013-09-16,"1,001.76",988.99,"1,003.39",988.99,1.51%,,
2013-09-17,"1,002.44","1,000.39","1,002.74",996.32,0.07%,,
2013-09-18,"1,000.99","1,002.57","1,009.52",997.11,-0.14%,,
2013-09-19,"1,022.54","1,007.39","1,027.52","1,007.39",2.15%,,
2013-09-20,"1,013.17","1,024.94","1,024.98","1,013.17",-0.92%,,
2013-09-23,"1,016.30","1,013.57","1,016.30","1,011.96",0.31%,,
2013-09-24,"1,010.56","1,015.40","1,015.44","1,008.47",-0.56%,,
2013-09-25,"1,007.55","1,009.38","1,009.59","1,005.51",-0.30%,,
2013-09-26,"1,003.00","1,007.08","1,008.26","1,001.85",-0.45%,,
2013-09-27,999.88,"1,002.12","1,005.46",998.86,-0.31%,,
2013-09-30,987.46,998.03,998.03,987.46,-1.24%,,
2013-10-01,996.34,987.61,996.34,987.6,0.90%,,
2013-10-02,997.85,996.44,999.63,995.39,0.15%,,
2013-10-03,"1,005.25",999.5,"1,008.24",999.38,0.74%,,
2013-10-04,"1,007.92","1,006.68","1,008.39","1,002.84",0.27%,,
2013-10-07,"1,004.66","1,008.45","1,009.10","1,001.91",-0.32%,,
2013-10-08,"1,008.89","1,004.12","1,010.84","1,002.30",0.42%,,
2013-10-09,"1,005.69","1,007.12","1,007.12","1,004.16",-0.32%,,
2013-10-10,"1,014.05","1,005.71","1,015.70","1,003.29",0.83%,,
2013-10-11,"1,023.21","1,016.67","1,024.95","1,016.30",0.90%,,
2013-10-14,"1,022.65","1,023.79","1,024.67","1,019.77",-0.05%,,
2013-10-15,"1,029.85","1,024.45","1,032.05","1,024.45",0.70%,,
2013-10-16,"1,031.27","1,030.42","1,032.85","1,026.56",0.14%,,
2013-10-17,"1,033.97","1,031.97","1,034.84","1,030.90",0.26%,,
2013-10-18,"1,042.06","1,034.60","1,042.37","1,034.28",0.78%,,
2013-10-21,"1,042.66","1,041.31","1,042.90","1,040.17",0.06%,,
2013-10-22,"1,044.66","1,041.76","1,046.22","1,038.14",0.19%,,
2013-10-23,"1,033.47","1,046.01","1,047.73","1,032.35",-1.07%,,
2013-10-24,"1,030.82","1,032.00","1,033.61","1,029.34",-0.26%,,
2013-10-25,"1,027.27","1,030.59","1,030.69","1,024.47",-0.34%,,
2013-10-28,"1,034.38","1,027.57","1,034.70","1,027.36",0.69%,,
2013-10-29,"1,036.76","1,034.30","1,036.97","1,032.10",0.23%,,
2013-10-30,"1,042.75","1,035.84","1,044.30","1,034.77",0.58%,,
2013-10-31,"1,034.42","1,040.71","1,041.34","1,032.12",-0.80%,,
2013-11-01,"1,027.87","1,033.16","1,033.55","1,026.58",-0.63%,,
2013-11-04,"1,027.06","1,027.91","1,028.01","1,024.26",-0.08%,,
2013-11-05,"1,016.30","1,027.44","1,027.64","1,015.49",-1.05%,,
2013-11-06,"1,016.19","1,016.23","1,017.92","1,014.19",-0.01%,,
2013-11-07,"1,010.19","1,016.18","1,016.52","1,008.76",-0.59%,,
2013-11-08,995.3,"1,007.55","1,008.53",994.36,-1.47%,,
2013-11-11,992.99,998.17,998.45,991.39,-0.23%,,
2013-11-12,991.45,993.06,995.83,989.69,-0.16%,,
2013-11-13,979.88,990.3,990.61,977.02,-1.17%,,
2013-11-14,991.77,982.67,993.73,982.67,1.21%,,
2013-11-15,"1,005.17",994.59,"1,005.98",994.59,1.35%,,
2013-11-18,"1,025.30","1,006.50","1,026.75","1,006.27",2.00%,,
2013-11-19,"1,024.53","1,026.02","1,031.40","1,023.27",-0.08%,,
2013-11-20,"1,019.57","1,023.88","1,024.17","1,017.58",-0.48%,,
2013-11-21,"1,004.24","1,017.80","1,017.80","1,003.73",-1.50%,,
2013-11-22,"1,009.17","1,005.27","1,010.52","1,004.79",0.49%,,
2013-11-25,"1,010.63","1,010.56","1,015.22","1,010.56",0.14%,,
2013-11-26,"1,005.40","1,010.84","1,012.99","1,004.20",-0.52%,,
2013-11-27,"1,008.81","1,005.13","1,009.03","1,004.43",0.34%,,
2013-11-28,"1,012.02","1,008.46","1,013.00","1,007.88",0.32%,,
2013-11-29,"1,018.28","1,012.38","1,018.28","1,012.30",0.62%,,
2013-12-02,"1,013.44","1,018.00","1,021.06","1,012.92",-0.48%,,
2013-12-03,"1,002.71","1,012.13","1,012.59","1,001.22",-1.06%,,
2013-12-04,995.75,"1,001.91","1,002.19",994.65,-0.69%,,
2013-12-05,998.45,995.55,999.63,991.87,0.27%,,
2013-12-06,"1,002.20",998.09,"1,004.74",995.95,0.38%,,
2013-12-09,"1,012.76","1,004.69","1,013.75","1,004.47",1.05%,,
2013-12-10,"1,012.32","1,013.08","1,013.74","1,010.78",-0.04%,,
2013-12-11,"1,002.55","1,011.83","1,013.99","1,001.86",-0.97%,,
2013-12-12,991.52,"1,001.07","1,001.47",990.33,-1.10%,,
2013-12-13,990.48,992.36,992.55,988.91,-0.10%,,
2013-12-16,990.4,990.7,991.82,987.18,-0.01%,,
2013-12-17,990.49,991.78,994.73,990.49,0.01%,,
2013-12-18,992.7,991.48,995.5,989.77,0.22%,,
2013-12-19,990.65,994.93,996.46,987.14,-0.21%,,
2013-12-20,988.26,990.27,990.66,985.54,-0.24%,,
2013-12-23,992.69,989.06,993.75,988.8,0.45%,,
2013-12-24,995.35,993.29,996.01,992.48,0.27%,,
2013-12-25,994.87,995.15,995.98,994.73,-0.05%,,
2013-12-26,993.18,994.51,995.21,992.5,-0.17%,,
2013-12-27,997.56,992.56,997.58,992.08,0.44%,,
2013-12-30,"1,001.90",997.62,"1,003.14",996.79,0.44%,,
2013-12-31,"1,002.69","1,001.87","1,003.80","1,001.61",0.08%,,
2014-01-01,"1,002.66","1,002.96","1,002.98","1,002.66",0.00%,,
2014-01-02,990.79,"1,002.63","1,004.05",989.87,-1.18%,,
2014-01-03,979.49,990.48,990.49,978.67,-1.14%,,
2014-01-06,972.42,979.27,979.52,970.19,-0.72%,,
2014-01-07,971.48,972.14,973.71,970.19,-0.10%,,
2014-01-08,973.17,971.46,975.94,970.39,0.17%,,
2014-01-09,963.11,971.97,972.04,963.11,-1.03%,,
2014-01-10,970.15,964.17,971.35,962.64,0.73%,,
2014-01-13,977.42,971.81,979.08,971.81,0.75%,,
2014-01-14,975.28,975.68,977.24,971.81,-0.22%,,
2014-01-15,977.87,975.93,978.49,974.25,0.27%,,
2014-01-16,974.65,977.66,980.1,974.65,-0.33%,,
2014-01-17,972.27,975.63,977.06,971.62,-0.24%,,
2014-01-20,970.82,972.01,972.42,969.59,-0.15%,,
2014-01-21,970.75,970.75,974.04,969.84,-0.01%,,
2014-01-22,976.47,970.2,976.47,969.07,0.59%,,
2014-01-23,963.98,975.52,975.55,962.71,-1.28%,,
2014-01-24,949.9,963.18,963.44,949.1,-1.46%,,
2014-01-27,931.64,947.77,948.06,931.16,-1.92%,,
2014-01-28,934.09,932.21,938.07,932.21,0.26%,,
2014-01-29,936.67,936.12,946.89,934.43,0.28%,,
2014-01-30,936.37,935.81,936.89,929.17,-0.03%,,
2014-01-31,936.53,934.62,936.53,930.4,0.02%,,
2014-02-03,926.74,934.74,935.13,924.87,-1.05%,,
2014-02-04,917.74,922.82,923.14,913.65,-0.97%,,
2014-02-05,916.56,921.3,921.57,915.49,-0.13%,,
2014-02-06,929.8,918.41,930.27,918.39,1.44%,,
2014-02-07,937.3,931.24,939.38,930.49,0.81%,,
2014-02-10,935.5,938.32,941.16,934.58,-0.19%,,
2014-02-11,944.75,934.99,946.16,934.78,0.99%,,
2014-02-12,953.3,947.09,954.93,946.15,0.91%,,
2014-02-13,945.83,952.53,953.58,942.75,-0.78%,,
2014-02-14,957.31,948.02,958.34,948.01,1.21%,,
2014-02-17,964.29,958.96,965.85,958.96,0.73%,,
2014-02-18,958.87,964.41,964.49,958.87,-0.56%,,
2014-02-19,959.09,959.36,959.73,955.77,0.02%,,
2014-02-20,950.62,956.93,956.93,947.36,-0.88%,,
2014-02-21,959.26,950.08,960.4,950.08,0.91%,,
2014-02-24,958.42,959.3,959.61,953.02,-0.09%,,
2014-02-25,955.54,958.94,962.57,955.02,-0.30%,,
2014-02-26,956.26,954.8,959.93,953.74,0.08%,,
2014-02-27,963.23,955.31,964.89,954.23,0.73%,,
2014-02-28,966.42,964.5,967.83,963.16,0.33%,,
2014-03-03,950.68,965.79,965.82,949.35,-1.63%,,
2014-03-04,956.19,948.93,956.98,947.61,0.58%,,
2014-03-05,959.18,958.62,961.85,958.22,0.31%,,
2014-03-06,970.27,960.52,971.39,959.69,1.16%,,
2014-03-07,966.72,969.73,973.3,965.38,-0.37%,,
2014-03-10,955.02,964.89,964.94,953.81,-1.21%,,
2014-03-11,955.89,954.82,957.65,953.53,0.09%,,
2014-03-12,944.63,954.37,954.37,942.61,-1.18%,,
2014-03-13,943.19,945.58,951.07,941.36,-0.15%,,
2014-03-14,937.69,941.69,941.69,932.21,-0.58%,,
2014-03-17,943.22,938.07,943.91,937.28,0.59%,,
2014-03-18,952.48,944.02,952.48,944.02,0.98%,,
2014-03-19,950.59,952.9,953.36,947.09,-0.20%,,
2014-03-20,940.7,947.53,947.53,935.24,-1.04%,,
2014-03-21,944.96,941.25,946.97,940.85,0.45%,,
2014-03-24,953.9,945,955.45,945,0.95%,,
2014-03-25,958.49,953.89,959.71,952.19,0.48%,,
2014-03-26,968.23,960.16,970.23,960.05,1.02%,,
2014-03-27,975.29,968.67,975.94,966.87,0.73%,,
2014-03-28,984.91,975.53,986.53,975.53,0.99%,,
2014-03-31,994.65,985.3,994.65,984.04,0.99%,,
2014-04-01,"1,000.79",993.35,"1,001.05",992.89,0.62%,,
2014-04-02,"1,004.97","1,001.47","1,004.97","1,000.16",0.42%,,
2014-04-03,"1,000.17","1,004.36","1,006.80",998.38,-0.48%,,
2014-04-04,"1,002.04",999.48,"1,006.08",997.62,0.19%,,
2014-04-07,"1,004.15","1,002.24","1,004.79",999.49,0.21%,,
2014-04-08,"1,011.49","1,003.71","1,014.67","1,003.58",0.73%,,
2014-04-09,"1,014.83","1,010.87","1,017.99","1,010.87",0.33%,,
2014-04-10,"1,021.74","1,018.46","1,023.12","1,015.51",0.68%,,
2014-04-11,"1,015.44","1,019.88","1,019.88","1,010.43",-0.62%,,
2014-04-14,"1,011.73","1,013.55","1,014.18","1,009.57",-0.37%,,
2014-04-15,999.9,"1,012.12","1,012.16",997.22,-1.17%,,
2014-04-16,"1,002.50",999.24,"1,002.64",997.78,0.26%,,
2014-04-17,"1,009.22","1,002.95","1,010.49","1,002.89",0.67%,,
2014-04-18,"1,011.87","1,010.53","1,012.86","1,010.53",0.26%,,
2014-04-21,"1,010.76","1,012.42","1,012.77","1,010.20",-0.11%,,
2014-04-22,"1,008.72","1,010.62","1,010.74","1,007.55",-0.20%,,
2014-04-23,"1,003.79","1,009.57","1,011.26","1,002.82",-0.49%,,
2014-04-24,"1,004.46","1,005.63","1,006.71","1,001.62",0.07%,,
2014-04-25,993.35,"1,005.24","1,005.25",991.91,-1.11%,,
2014-04-28,993.12,992.66,994.4,991.28,-0.02%,,
2014-04-29,999.93,994.25,"1,001.89",993.14,0.69%,,
2014-04-30,995.28,"1,000.15","1,000.15",993.93,-0.47%,,
2014-05-01,996.01,996.13,996.3,995.68,0.07%,,
2014-05-02,"1,003.39",996.53,"1,003.67",996.2,0.74%,,
2014-05-05,"1,001.01","1,003.01","1,004.19",998.76,-0.24%,,
2014-05-06,"1,003.93",999.48,"1,005.88",999.42,0.29%,,
2014-05-07,"1,004.50","1,004.94","1,005.61",999.8,0.06%,,
2014-05-08,"1,008.85","1,006.17","1,011.28","1,004.55",0.43%,,
2014-05-09,"1,006.95","1,009.12","1,009.40","1,006.90",-0.19%,,
2014-05-12,"1,015.81","1,008.26","1,015.84","1,006.24",0.88%,,
2014-05-13,"1,022.44","1,016.41","1,023.93","1,016.41",0.65%,,
2014-05-14,"1,032.24","1,023.34","1,033.50","1,023.34",0.96%,,
2014-05-15,"1,029.10","1,033.30","1,035.22","1,027.21",-0.30%,,
2014-05-16,"1,031.95","1,027.71","1,032.78","1,024.57",0.28%,,
2014-05-19,"1,035.43","1,032.44","1,036.30","1,031.33",0.34%,,
2014-05-20,"1,029.91","1,035.35","1,036.55","1,029.37",-0.53%,,
2014-05-21,"1,031.66","1,029.24","1,033.45","1,028.09",0.17%,,
2014-05-22,"1,041.19","1,032.66","1,041.43","1,032.65",0.92%,,
2014-05-23,"1,042.92","1,040.63","1,043.54","1,040.38",0.17%,,
2014-05-26,"1,041.84","1,041.93","1,043.26","1,039.89",-0.10%,,
2014-05-27,"1,032.88","1,042.12","1,042.49","1,032.09",-0.86%,,
2014-05-28,"1,038.23","1,032.89","1,039.08","1,032.82",0.52%,,
2014-05-29,"1,038.64","1,039.37","1,040.06","1,036.87",0.04%,,
2014-05-30,"1,027.69","1,038.69","1,040.21","1,027.25",-1.05%,,
