date,price,open,high,low,vol.,change %,vol,perc_chg
21-01-2020,516.87,526.88,526.88,516.32,,-1.88%,,
22-01-2020,520.35,516.54,521.48,516.15,,0.67%,,
23-01-2020,514.24,520.55,520.55,512.98,,-1.17%,,
24-01-2020,513.41,514.29,515.19,512.56,,-0.16%,,
27-01-2020,509.8,512.79,512.79,507.75,,-0.70%,,
28-01-2020,507.32,508.71,508.71,505.01,,-0.49%,,
29-01-2020,503.43,507.46,508.09,502.37,,-0.77%,,
30-01-2020,490.26,502.94,503.01,488.63,,-2.62%,,
31-01-2020,486.76,490.2,494.5,485.55,,-0.71%,,
03-02-2020,484.71,485.82,485.82,480.27,,-0.42%,,
04-02-2020,496.23,485.1,496.93,485.08,,2.38%,,
05-02-2020,498.3,496.65,500.66,496.28,,0.42%,,
06-02-2020,507.82,499.09,507.93,499.09,,1.91%,,
07-02-2020,503.47,507.34,507.34,502.21,,-0.86%,,
10-02-2020,501.74,502.71,502.71,498.3,,-0.34%,,
11-02-2020,506.68,501.83,507.55,501.83,,0.98%,,
12-02-2020,512.01,506.81,512.21,506.33,,1.05%,,
13-02-2020,510.64,512.46,513.94,510.24,,-0.27%,,
14-02-2020,511.2,510.44,513.36,509.97,,0.11%,,
17-02-2020,512.15,511.0,513.2,510.01,,0.19%,,
18-02-2020,506.03,511.59,511.59,505.28,,-1.19%,,
19-02-2020,509.32,506.07,509.32,505.08,,0.65%,,
20-02-2020,506.23,509.32,509.91,504.48,,-0.61%,,
21-02-2020,500.32,504.83,505.34,499.46,,-1.17%,,
24-02-2020,487.56,499.1,499.1,486.81,,-2.55%,,
25-02-2020,489.98,487.85,491.44,487.13,,0.50%,,
26-02-2020,484.94,489.62,489.62,484.12,,-1.03%,,
27-02-2020,483.91,485.58,486.07,481.61,,-0.21%,,
28-02-2020,472.78,484.13,484.13,470.83,,-2.30%,,
02-03-2020,477.44,473.82,479.68,471.28,,0.99%,,
03-03-2020,480.12,478.33,484.86,478.33,,0.56%,,
04-03-2020,485.43,481.24,485.91,480.46,,1.11%,,
05-03-2020,491.23,485.61,492.33,485.29,,1.19%,,
06-03-2020,479.21,490.19,490.19,478.37,,-2.45%,,
09-03-2020,456.13,478.67,478.67,455.55,,-4.82%,,
10-03-2020,462.92,456.25,463.47,454.73,,1.49%,,
11-03-2020,456.93,463.61,463.91,456.09,,-1.29%,,
12-03-2020,433.33,456.71,456.71,432.27,,-5.16%,,
13-03-2020,431.39,432.4,433.12,408.29,,-0.45%,,
16-03-2020,407.76,432.26,433.32,406.54,,-5.48%,,
17-03-2020,403.85,406.33,409.21,398.56,,-0.96%,,
18-03-2020,388.53,404.31,407.12,385.0,,-3.79%,,
19-03-2020,373.24,388.0,389.28,367.31,,-3.94%,,
20-03-2020,393.75,374.43,395.73,374.43,,5.50%,,
23-03-2020,371.5,392.49,392.49,369.94,,-5.65%,,
24-03-2020,391.35,371.89,392.62,371.89,,5.34%,,
25-03-2020,408.13,392.23,409.51,392.23,,4.29%,,
26-03-2020,412.03,407.82,413.47,405.43,,0.96%,,
27-03-2020,413.41,413.66,421.13,412.3,,0.33%,,
30-03-2020,406.97,412.95,412.95,404.59,,-1.56%,,
31-03-2020,415.78,407.11,416.72,407.11,,2.16%,,
01-04-2020,406.05,415.74,416.73,404.78,,-2.34%,,
02-04-2020,410.44,405.68,410.63,402.71,,1.08%,,
03-04-2020,407.89,410.65,411.09,407.07,,-0.62%,,
06-04-2020,417.5,407.72,417.76,407.72,,2.36%,,
07-04-2020,429.38,417.91,431.16,417.91,,2.85%,,
08-04-2020,425.57,429.69,429.88,425.4,,-0.89%,,
09-04-2020,431.14,426.31,432.47,426.31,,1.31%,,
10-04-2020,431.64,431.37,432.67,431.07,,0.12%,,
13-04-2020,430.68,432.5,432.5,429.63,,-0.22%,,
14-04-2020,436.89,430.91,437.96,430.88,,1.44%,,
15-04-2020,435.9,437.48,439.48,433.76,,-0.23%,,
16-04-2020,434.74,435.07,435.07,432.49,,-0.27%,,
17-04-2020,443.85,435.0,445.98,435.0,,2.10%,,
20-04-2020,443.03,443.82,444.5,441.65,,-0.18%,,
21-04-2020,432.97,442.57,442.57,431.96,,-2.27%,,
22-04-2020,437.01,432.6,437.67,428.63,,0.93%,,
23-04-2020,438.2,437.15,440.62,436.75,,0.27%,,
24-04-2020,433.42,437.97,437.97,433.12,,-1.09%,,
27-04-2020,441.08,433.69,441.44,433.6,,1.77%,,
28-04-2020,443.37,441.38,445.29,439.2,,0.52%,,
29-04-2020,448.89,443.79,449.62,443.71,,1.25%,,
30-04-2020,453.05,449.64,454.76,449.64,,0.93%,,
01-05-2020,450.14,450.08,450.43,448.78,,-0.64%,,
04-05-2020,435.21,448.72,448.72,434.98,,-3.32%,,
05-05-2020,438.18,435.85,439.31,435.83,,0.68%,,
06-05-2020,442.01,438.68,442.92,437.94,,0.87%,,
07-05-2020,441.4,441.12,442.07,440.09,,-0.14%,,
08-05-2020,447.48,441.97,447.87,441.97,,1.38%,,
11-05-2020,451.33,447.55,452.7,447.46,,0.86%,,
12-05-2020,446.77,450.9,450.96,445.98,,-1.01%,,
13-05-2020,448.33,446.67,449.66,444.58,,0.35%,,
14-05-2020,443.32,447.71,447.71,440.76,,-1.12%,,
15-05-2020,443.63,443.51,444.96,441.8,,0.07%,,
18-05-2020,445.7,443.33,446.35,442.22,,0.47%,,
19-05-2020,453.28,446.47,454.36,446.47,,1.70%,,
20-05-2020,454.59,453.13,456.42,452.88,,0.29%,,
21-05-2020,452.92,455.04,456.38,451.98,,-0.37%,,
22-05-2020,437.17,452.85,452.86,436.59,,-3.48%,,
25-05-2020,438.77,436.8,438.95,433.59,,0.37%,,
26-05-2020,446.14,438.91,447.31,438.91,,1.68%,,
27-05-2020,445.47,446.37,447.65,443.47,,-0.15%,,
28-05-2020,443.86,445.12,446.99,440.82,,-0.36%,,
29-05-2020,447.78,444.11,448.37,440.73,,0.88%,,
01-06-2020,458.46,448.35,459.1,448.35,,2.39%,,
02-06-2020,464.82,458.54,465.45,458.36,,1.39%,,
03-06-2020,473.99,465.45,474.2,465.45,,1.97%,,
04-06-2020,475.74,474.19,478.28,473.53,,0.37%,,
05-06-2020,481.79,475.88,482.51,474.72,,1.27%,,
08-06-2020,483.22,482.83,484.55,482.12,,0.30%,,
09-06-2020,485.22,484.08,487.7,483.3,,0.41%,,
10-06-2020,488.69,485.23,489.59,484.76,,0.72%,,
11-06-2020,479.32,488.83,489.82,478.01,,-1.92%,,
12-06-2020,476.61,478.17,478.17,470.17,,-0.57%,,
15-06-2020,466.66,476.49,476.49,464.94,,-2.09%,,
16-06-2020,479.11,467.63,479.89,467.63,,2.67%,,
17-06-2020,480.92,478.78,480.99,476.36,,0.38%,,
18-06-2020,482.55,480.69,482.8,477.86,,0.34%,,
19-06-2020,485.21,482.3,486.35,480.94,,0.55%,,
22-06-2020,484.51,484.53,486.02,483.71,,-0.14%,,
23-06-2020,491.41,485.14,492.05,481.94,,1.42%,,
24-06-2020,491.46,491.53,495.26,490.21,,0.01%,,
25-06-2020,488.39,490.8,490.8,487.76,,-0.62%,,
26-06-2020,487.14,489.04,489.97,486.31,,-0.26%,,
29-06-2020,482.93,486.91,486.91,480.88,,-0.86%,,
30-06-2020,485.27,483.13,487.92,483.13,,0.48%,,
01-07-2020,487.07,485.77,487.62,485.77,,0.37%,,
02-07-2020,499.62,487.3,500.29,487.3,,2.58%,,
03-07-2020,505.18,499.92,505.53,499.59,,1.11%,,
06-07-2020,520.07,505.16,520.52,505.16,,2.95%,,
07-07-2020,515.92,520.25,524.65,515.79,,-0.80%,,
08-07-2020,525.13,515.99,525.6,515.44,,1.79%,,
09-07-2020,530.15,525.8,531.6,525.79,,0.96%,,
10-07-2020,523.82,529.91,530.09,522.73,,-1.19%,,
13-07-2020,525.18,524.0,530.62,524.0,,0.26%,,
14-07-2020,519.66,524.92,524.92,517.16,,-1.05%,,
15-07-2020,521.66,520.02,525.35,519.36,,0.38%,,
16-07-2020,510.49,521.67,521.81,509.93,,-2.14%,,
17-07-2020,515.3,510.66,515.83,510.66,,0.94%,,
20-07-2020,519.32,515.58,519.75,512.08,,0.78%,,
21-07-2020,529.82,519.72,531.26,519.72,,2.02%,,
22-07-2020,523.32,530.43,532.55,522.65,,-1.23%,,
23-07-2020,525.04,523.09,526.64,520.82,,0.33%,,
24-07-2020,515.44,524.47,525.4,513.21,,-1.83%,,
27-07-2020,519.8,515.5,522.84,515.5,,0.85%,,
28-07-2020,525.71,520.13,529.66,520.13,,1.14%,,
29-07-2020,527.47,525.38,527.92,523.39,,0.33%,,
30-07-2020,526.93,527.58,531.09,525.83,,-0.10%,,
31-07-2020,526.5,527.38,530.61,525.07,,-0.08%,,
03-08-2020,526.6,526.1,527.33,523.41,,0.02%,,
04-08-2020,534.88,526.69,535.08,526.69,,1.57%,,
05-08-2020,540.17,535.08,540.6,534.79,,0.99%,,
06-08-2020,542.76,540.44,544.81,538.26,,0.48%,,
07-08-2020,534.48,542.67,543.22,532.62,,-1.53%,,
10-08-2020,532.58,534.12,535.4,531.54,,-0.36%,,
11-08-2020,535.36,532.76,538.42,532.41,,0.52%,,
12-08-2020,537.22,535.43,537.65,530.08,,0.35%,,
13-08-2020,538.3,537.92,541.53,537.76,,0.20%,,
14-08-2020,536.46,538.06,539.61,534.9,,-0.34%,,
17-08-2020,541.38,536.42,541.54,536.33,,0.92%,,
18-08-2020,542.96,541.77,543.62,540.44,,0.29%,,
19-08-2020,540.14,543.73,544.35,539.18,,-0.52%,,
20-08-2020,531.12,539.45,539.57,529.97,,-1.67%,,
21-08-2020,537.82,531.74,538.34,531.62,,1.26%,,
24-08-2020,546.28,537.4,546.79,536.69,,1.57%,,
25-08-2020,550.23,546.68,550.54,545.76,,0.72%,,
26-08-2020,552.71,550.16,552.96,548.74,,0.45%,,
27-08-2020,551.69,553.16,554.14,550.78,,-0.18%,,
28-08-2020,553.52,551.96,555.65,550.48,,0.33%,,
31-08-2020,545.18,554.09,557.7,544.97,,-1.51%,,
01-09-2020,552.88,545.34,552.88,545.34,,1.41%,,
02-09-2020,553.44,552.77,555.58,551.22,,0.10%,,
03-09-2020,548.42,553.23,556.25,546.84,,-0.91%,,
04-09-2020,542.5,547.98,547.98,538.43,,-1.08%,,
07-09-2020,540.38,542.51,544.97,539.43,,-0.39%,,
08-09-2020,537.93,540.49,543.1,536.61,,-0.45%,,
09-09-2020,534.93,537.31,537.31,531.21,,-0.56%,,
10-09-2020,534.71,535.55,539.25,534.36,,-0.04%,,
11-09-2020,538.5,534.33,539.46,533.61,,0.71%,,
14-09-2020,544.38,538.95,544.97,538.95,,1.09%,,
15-09-2020,548.61,544.65,549.04,544.43,,0.78%,,
16-09-2020,551.14,548.52,552.37,548.31,,0.46%,,
17-09-2020,545.53,551.19,551.19,544.42,,-1.02%,,
18-09-2020,547.96,546.07,549.2,544.4,,0.45%,,
21-09-2020,541.82,547.68,550.49,539.11,,-1.12%,,
22-09-2020,536.43,541.26,541.51,534.9,,-0.99%,,
23-09-2020,535.49,536.79,537.56,534.3,,-0.18%,,
24-09-2020,523.62,534.57,534.57,522.39,,-2.22%,,
25-09-2020,525.28,524.14,526.93,522.95,,0.32%,,
28-09-2020,531.29,525.28,531.81,525.28,,1.14%,,
29-09-2020,530.96,532.07,534.13,530.71,,-0.06%,,
30-09-2020,536.99,531.1,537.7,531.05,,1.14%,,
01-10-2020,538.59,537.62,539.78,537.59,,0.30%,,
02-10-2020,537.37,539.03,539.03,537.01,,-0.23%,,
05-10-2020,542.35,537.48,543.47,537.46,,0.93%,,
06-10-2020,548.11,543.26,549.36,543.26,,1.06%,,
07-10-2020,552.69,547.35,553.42,546.24,,0.84%,,
08-10-2020,556.31,553.09,556.78,552.43,,0.65%,,
09-10-2020,557.66,556.55,559.08,556.47,,0.24%,,
12-10-2020,565.84,558.63,566.4,557.8,,1.47%,,
13-10-2020,566.07,566.02,566.36,564.3,,0.04%,,
14-10-2020,564.88,565.34,566.8,563.92,,-0.21%,,
15-10-2020,557.18,564.66,564.66,555.2,,-1.36%,,
16-10-2020,559.16,557.08,560.04,556.27,,0.36%,,
19-10-2020,560.65,559.6,563.95,559.6,,0.27%,,
20-10-2020,563.39,560.47,564.08,559.61,,0.49%,,
21-10-2020,565.06,563.6,567.11,563.54,,0.30%,,
22-10-2020,563.79,564.73,564.74,560.91,,-0.22%,,
23-10-2020,563.91,563.5,564.6,562.13,,0.02%,,
26-10-2020,562.05,563.93,564.79,560.48,,-0.33%,,
27-10-2020,564.18,561.38,564.47,559.77,,0.38%,,
28-10-2020,561.19,563.83,565.48,560.09,,-0.53%,,
29-10-2020,561.55,560.11,562.05,554.87,,0.06%,,
30-10-2020,551.99,561.37,561.5,550.63,,-1.70%,,
02-11-2020,557.67,551.7,557.97,551.49,,1.03%,,
03-11-2020,560.07,557.91,564.64,557.91,,0.43%,,
04-11-2020,566.58,560.42,568.38,557.2,,1.16%,,
05-11-2020,580.79,567.59,582.26,567.59,,2.51%,,
06-11-2020,585.14,581.56,585.18,579.54,,0.75%,,
09-11-2020,589.6,585.33,593.52,585.33,,0.76%,,
10-11-2020,584.51,588.87,590.86,582.73,,-0.86%,,
11-11-2020,584.4,584.09,585.98,581.48,,-0.02%,,
12-11-2020,586.32,584.07,588.06,583.56,,0.33%,,
13-11-2020,589.88,586.3,591.84,584.06,,0.61%,,
16-11-2020,596.34,591.04,597.72,591.04,,1.10%,,
17-11-2020,595.64,596.81,599.19,594.96,,-0.12%,,
18-11-2020,598.28,595.73,599.37,595.2,,0.44%,,
19-11-2020,595.25,597.5,597.6,593.13,,-0.51%,,
20-11-2020,600.66,595.37,601.03,595.02,,0.91%,,
23-11-2020,606.24,600.51,606.96,600.51,,0.93%,,
24-11-2020,608.06,605.86,608.35,605.17,,0.30%,,
25-11-2020,603.06,608.49,611.64,602.36,,-0.82%,,
26-11-2020,608.51,603.43,608.51,603.02,,0.90%,,
27-11-2020,609.66,608.27,610.66,607.41,,0.19%,,
30-11-2020,596.35,609.54,610.98,595.78,,-2.18%,,
01-12-2020,604.01,596.2,604.72,596.2,,1.28%,,
02-12-2020,605.62,604.58,607.0,603.04,,0.27%,,
03-12-2020,610.38,606.01,611.93,605.44,,0.79%,,
04-12-2020,616.27,610.84,617.44,610.84,,0.96%,,
07-12-2020,616.12,616.43,618.35,612.76,,-0.02%,,
08-12-2020,616.26,615.98,616.73,613.97,,0.02%,,
09-12-2020,618.03,616.07,621.22,616.07,,0.29%,,
10-12-2020,615.95,617.3,617.3,614.14,,-0.34%,,
11-12-2020,617.57,616.26,620.06,616.26,,0.26%,,
14-12-2020,614.44,617.42,618.44,614.31,,-0.51%,,
15-12-2020,612.98,614.46,614.85,610.05,,-0.24%,,
16-12-2020,620.08,614.03,620.26,613.62,,1.16%,,
17-12-2020,623.1,619.9,623.1,618.44,,0.49%,,
18-12-2020,620.95,623.1,623.3,619.82,,-0.35%,,
21-12-2020,618.37,620.76,621.84,616.32,,-0.42%,,
22-12-2020,612.22,617.88,617.88,610.95,,-0.99%,,
23-12-2020,617.13,612.26,617.48,611.42,,0.80%,,
24-12-2020,615.01,617.26,620.93,613.03,,-0.34%,,
25-12-2020,615.89,615.63,616.3,615.53,,0.14%,,
28-12-2020,615.03,616.15,618.75,614.35,,-0.14%,,
29-12-2020,622.36,615.41,622.7,614.93,,1.19%,,
30-12-2020,635.36,622.19,635.36,621.74,,2.09%,,
31-12-2020,636.87,635.2,638.3,635.2,,0.24%,,
01-01-2021,637.15,636.98,637.4,636.98,,0.04%,,
04-01-2021,644.34,637.28,645.54,636.18,,1.13%,,
05-01-2021,654.11,643.66,654.35,641.38,,1.52%,,
06-01-2021,650.4,654.36,657.0,649.84,,-0.57%,,
07-01-2021,653.69,650.48,654.56,650.48,,0.51%,,
08-01-2021,670.13,653.0,670.13,653.0,,2.51%,,
11-01-2021,668.82,669.77,677.12,668.34,,-0.20%,,
12-01-2021,670.65,668.35,671.8,664.39,,0.27%,,
13-01-2021,675.73,671.46,676.51,671.22,,0.76%,,
14-01-2021,677.84,675.08,678.66,673.78,,0.31%,,
15-01-2021,673.47,678.13,680.16,672.37,,-0.64%,,
18-01-2021,672.83,672.65,674.59,669.08,,-0.10%,,
19-01-2021,687.3,672.88,687.46,672.52,,2.15%,,
20-01-2021,697.56,688.78,698.8,688.29,,1.49%,,
21-01-2021,702.14,698.81,705.04,698.28,,0.66%,,
22-01-2021,696.19,702.13,702.71,694.43,,-0.85%,,
25-01-2021,706.7,696.13,708.77,695.9,,1.51%,,
26-01-2021,693.31,706.62,706.8,691.94,,-1.89%,,
27-01-2021,686.09,694.28,697.24,685.5,,-1.04%,,
28-01-2021,672.16,684.17,684.17,670.97,,-2.03%,,
29-01-2021,662.86,674.1,679.92,662.33,,-1.38%,,
01-02-2021,680.75,662.93,680.75,661.72,,2.70%,,
02-02-2021,690.34,681.05,693.95,680.78,,1.41%,,
03-02-2021,696.33,691.75,697.8,690.64,,0.87%,,
04-02-2021,693.25,696.78,696.78,687.11,,-0.44%,,
05-02-2021,695.97,693.54,698.74,692.91,,0.39%,,
08-02-2021,697.94,696.15,701.03,695.08,,0.28%,,
09-02-2021,703.34,699.09,704.01,698.76,,0.77%,,
10-02-2021,711.32,704.56,712.77,703.22,,1.13%,,
11-02-2021,713.59,711.09,715.46,709.24,,0.32%,,
12-02-2021,713.63,713.88,714.95,712.31,,0.01%,,
15-02-2021,717.08,714.31,717.75,714.31,,0.48%,,
16-02-2021,721.24,717.19,721.93,717.16,,0.58%,,
17-02-2021,724.26,719.89,725.59,718.19,,0.42%,,
18-02-2021,713.86,724.33,726.07,712.04,,-1.44%,,
19-02-2021,715.22,714.3,716.57,705.94,,0.19%,,
22-02-2021,700.92,715.86,721.54,700.92,,-2.00%,,
23-02-2021,701.71,700.59,706.77,695.17,,0.11%,,
24-02-2021,688.73,702.07,704.83,686.86,,-1.85%,,
25-02-2021,695.1,690.56,701.98,690.56,,0.92%,,
26-02-2021,671.12,692.52,692.52,669.0,,-3.45%,,
01-03-2021,682.56,670.34,683.35,670.33,,1.70%,,
02-03-2021,679.73,685.29,692.0,679.73,,-0.41%,,
03-03-2021,691.29,679.81,694.4,679.0,,1.70%,,
04-03-2021,673.03,690.1,690.1,670.77,,-2.64%,,
05-03-2021,669.45,671.65,673.33,661.69,,-0.53%,,
08-03-2021,653.11,669.24,673.1,651.29,,-2.44%,,
09-03-2021,658.35,651.34,659.62,643.11,,0.80%,,
10-03-2021,660.11,659.5,666.46,659.32,,0.27%,,
11-03-2021,675.97,661.4,677.41,661.4,,2.40%,,
12-03-2021,670.38,678.33,682.25,668.5,,-0.83%,,
15-03-2021,666.52,670.42,673.56,663.78,,-0.58%,,
16-03-2021,670.58,667.15,672.04,666.76,,0.61%,,
17-03-2021,669.26,670.67,671.38,666.2,,-0.20%,,
18-03-2021,671.89,670.66,678.01,670.39,,0.39%,,
19-03-2021,665.43,670.72,670.72,660.64,,-0.96%,,
22-03-2021,666.13,665.69,668.4,663.41,,0.11%,,
23-03-2021,660.5,666.98,669.45,659.84,,-0.85%,,
24-03-2021,646.37,659.43,659.51,646.23,,-2.14%,,
25-03-2021,642.75,646.17,648.05,640.65,,-0.56%,,
26-03-2021,652.24,643.1,653.25,642.79,,1.48%,,
29-03-2021,653.24,652.45,655.54,650.26,,0.15%,,
30-03-2021,658.35,653.12,658.71,652.92,,0.78%,,
31-03-2021,654.08,658.6,660.34,653.75,,-0.65%,,
01-04-2021,664.71,655.67,666.91,655.32,,1.63%,,
02-04-2021,666.21,665.57,666.72,665.57,,0.23%,,
05-04-2021,665.32,666.61,666.73,664.57,,-0.13%,,
06-04-2021,669.94,666.09,670.69,666.09,,0.69%,,
07-04-2021,665.08,670.26,673.24,664.59,,-0.73%,,
08-04-2021,668.27,665.1,668.75,662.36,,0.48%,,
09-04-2021,662.2,668.57,669.79,661.73,,-0.91%,,
12-04-2021,657.3,661.9,663.06,653.63,,-0.74%,,
13-04-2021,658.74,657.56,662.7,656.6,,0.22%,,
14-04-2021,663.93,659.38,665.77,658.75,,0.79%,,
15-04-2021,665.11,664.26,666.12,660.64,,0.18%,,
16-04-2021,668.88,665.62,669.5,663.51,,0.57%,,
19-04-2021,669.27,668.6,672.97,666.14,,0.06%,,
20-04-2021,669.74,669.76,673.12,667.57,,0.07%,,
21-04-2021,663.22,668.77,668.77,660.47,,-0.97%,,
22-04-2021,665.75,663.25,667.11,663.24,,0.38%,,
23-04-2021,672.1,665.15,672.74,664.35,,0.95%,,
26-04-2021,675.77,672.81,676.83,672.43,,0.55%,,
27-04-2021,677.09,676.49,677.37,674.0,,0.20%,,
28-04-2021,677.47,676.79,678.66,674.19,,0.06%,,
29-04-2021,678.44,678.15,682.49,677.66,,0.14%,,
30-04-2021,670.3,678.72,678.85,669.58,,-1.20%,,
03-05-2021,664.26,669.93,670.77,663.28,,-0.90%,,
04-05-2021,663.63,664.97,666.15,662.17,,-0.09%,,
05-05-2021,660.17,663.38,664.04,659.66,,-0.52%,,
06-05-2021,663.05,659.99,664.24,658.19,,0.44%,,
07-05-2021,665.44,663.62,668.34,663.42,,0.36%,,
10-05-2021,664.27,667.14,669.3,663.89,,-0.18%,,
11-05-2021,653.8,663.58,663.58,650.38,,-1.58%,,
12-05-2021,647.63,653.87,653.87,642.35,,-0.94%,,
13-05-2021,634.82,645.79,646.08,634.23,,-1.98%,,
14-05-2021,642.56,635.65,643.03,635.49,,1.22%,,
17-05-2021,644.01,643.18,644.84,638.66,,0.23%,,
18-05-2021,656.32,643.68,657.21,643.67,,1.91%,,
19-05-2021,654.66,656.35,657.09,653.13,,-0.25%,,
20-05-2021,654.9,654.65,655.69,651.01,,0.04%,,
21-05-2021,655.5,655.78,659.57,654.05,,0.09%,,
24-05-2021,653.71,655.15,655.46,651.48,,-0.27%,,
25-05-2021,664.99,654.24,665.89,654.01,,1.73%,,
26-05-2021,668.57,664.99,668.98,664.86,,0.54%,,
27-05-2021,668.95,668.68,669.28,664.22,,0.06%,,
28-05-2021,671.57,668.71,674.22,668.7,,0.39%,,
31-05-2021,678.47,671.89,679.24,671.17,,1.03%,,
01-06-2021,685.4,679.15,685.73,678.7,,1.02%,,
02-06-2021,681.6,685.42,686.45,681.03,,-0.55%,,
03-06-2021,678.84,681.99,684.79,677.99,,-0.40%,,
04-06-2021,677.04,678.52,678.52,673.46,,-0.27%,,
07-06-2021,676.3,678.53,679.12,673.2,,-0.11%,,
08-06-2021,675.06,676.78,678.99,673.48,,-0.18%,,
09-06-2021,671.99,674.79,675.15,671.97,,-0.45%,,
10-06-2021,675.43,671.9,676.49,671.72,,0.51%,,
11-06-2021,678.09,675.87,678.76,675.87,,0.39%,,
14-06-2021,677.69,677.1,677.7,675.73,,-0.06%,,
15-06-2021,676.09,677.66,680.27,674.49,,-0.24%,,
16-06-2021,671.1,676.42,676.9,668.22,,-0.74%,,
17-06-2021,669.43,668.6,669.43,666.42,,-0.25%,,
18-06-2021,670.1,669.21,671.67,667.67,,0.10%,,
21-06-2021,663.14,669.39,669.39,660.36,,-1.04%,,
22-06-2021,661.3,663.37,665.09,660.15,,-0.28%,,
23-06-2021,668.3,661.07,669.42,661.07,,1.06%,,
24-06-2021,671.31,668.71,671.83,668.07,,0.45%,,
25-06-2021,678.66,671.93,679.21,671.69,,1.09%,,
28-06-2021,679.88,678.6,680.12,677.4,,0.18%,,
29-06-2021,677.65,680.31,680.94,675.34,,-0.33%,,
30-06-2021,677.65,677.44,680.31,676.85,,0.00%,,
01-07-2021,674.4,677.33,677.39,673.86,,-0.48%,,
02-07-2021,666.34,674.43,675.16,665.93,,-1.20%,,
05-07-2021,666.88,667.26,669.0,665.56,,0.08%,,
06-07-2021,665.31,666.67,668.14,663.57,,-0.24%,,
07-07-2021,661.98,664.49,664.49,659.76,,-0.50%,,
08-07-2021,649.29,661.78,662.2,647.68,,-1.92%,,
09-07-2021,649.51,649.18,650.45,641.13,,0.03%,,
12-07-2021,654.02,650.46,656.97,650.46,,0.69%,,
13-07-2021,662.17,654.42,662.69,654.42,,1.25%,,
14-07-2021,659.62,661.24,662.11,658.72,,-0.39%,,
15-07-2021,666.36,660.34,666.9,659.86,,1.02%,,
16-07-2021,662.31,666.21,666.21,661.78,,-0.61%,,
19-07-2021,651.98,661.77,661.77,650.42,,-1.56%,,
20-07-2021,648.23,651.28,651.37,645.17,,-0.58%,,
21-07-2021,648.33,648.78,650.18,645.55,,0.02%,,
22-07-2021,656.56,649.57,657.38,649.57,,1.27%,,
23-07-2021,647.75,656.41,657.51,646.49,,-1.34%,,
26-07-2021,628.96,647.89,648.11,628.96,,-2.90%,,
27-07-2021,612.74,629.63,630.84,610.85,,-2.58%,,
28-07-2021,620.17,612.17,620.7,606.95,,1.21%,,
29-07-2021,633.96,620.96,634.97,620.92,,2.22%,,
30-07-2021,626.85,634.41,634.41,624.14,,-1.12%,,
02-08-2021,634.66,627.18,635.14,623.11,,1.25%,,
03-08-2021,635.37,634.5,636.82,628.86,,0.11%,,
04-08-2021,641.26,635.73,643.4,633.86,,0.93%,,
05-08-2021,637.87,641.49,642.79,637.31,,-0.53%,,
06-08-2021,635.24,638.09,638.54,634.25,,-0.41%,,
09-08-2021,636.85,634.63,637.63,629.71,,0.25%,,
10-08-2021,639.06,636.74,639.82,633.84,,0.35%,,
11-08-2021,636.83,638.48,639.82,635.42,,-0.35%,,
12-08-2021,633.51,637.42,637.61,632.37,,-0.52%,,
13-08-2021,627.53,633.33,633.38,625.93,,-0.94%,,
16-08-2021,623.36,628.06,628.13,623.31,,-0.66%,,
17-08-2021,614.6,623.8,624.09,613.35,,-1.41%,,
18-08-2021,619.09,614.12,620.72,612.46,,0.73%,,
19-08-2021,605.39,618.44,618.44,604.77,,-2.21%,,
20-08-2021,598.78,605.16,607.02,595.49,,-1.09%,,
23-08-2021,607.43,599.74,609.77,599.33,,1.44%,,
24-08-2021,623.47,608.59,623.68,608.59,,2.64%,,
25-08-2021,626.05,624.08,627.92,622.58,,0.41%,,
26-08-2021,621.81,626.63,628.08,620.71,,-0.68%,,
27-08-2021,623.34,621.68,625.69,620.33,,0.25%,,
30-08-2021,629.91,624.94,630.12,623.41,,1.05%,,
31-08-2021,641.18,629.91,641.57,623.9,,1.79%,,
01-09-2021,643.54,641.36,644.39,638.34,,0.37%,,
02-09-2021,644.21,643.74,647.43,642.08,,0.10%,,
03-09-2021,646.06,644.88,646.72,642.28,,0.29%,,
06-09-2021,650.73,646.25,650.96,645.24,,0.72%,,
07-09-2021,652.18,650.94,652.53,649.17,,0.22%,,
08-09-2021,647.52,651.68,653.14,646.83,,-0.71%,,
09-09-2021,639.38,647.15,647.15,638.6,,-1.26%,,
10-09-2021,645.32,639.5,647.12,638.67,,0.93%,,
13-09-2021,639.31,644.97,645.34,635.97,,-0.93%,,
14-09-2021,636.32,639.96,641.72,636.09,,-0.47%,,
15-09-2021,631.04,636.62,636.67,630.29,,-0.83%,,
16-09-2021,625.18,631.63,631.9,623.9,,-0.93%,,
17-09-2021,628.19,624.73,628.87,622.02,,0.48%,,
20-09-2021,617.59,626.61,626.61,615.45,,-1.69%,,
21-09-2021,619.61,616.22,619.61,613.11,,0.33%,,
22-09-2021,617.99,618.45,618.51,615.43,,-0.26%,,
23-09-2021,623.39,617.4,623.9,616.32,,0.87%,,
24-09-2021,620.01,623.56,625.33,619.1,,-0.54%,,
27-09-2021,620.49,619.45,623.83,618.46,,0.08%,,
28-09-2021,618.79,620.5,623.28,617.66,,-0.27%,,
29-09-2021,613.9,617.84,617.84,609.05,,-0.79%,,
30-09-2021,614.4,612.97,615.17,609.81,,0.08%,,
01-10-2021,609.78,614.32,614.32,609.17,,-0.75%,,
