date,total_below_200dma,total_stocks,pct_below_200dma
04-07-2019,980,1443,67.91
05-07-2019,1012,1443,70.13
08-07-2019,1063,1443,73.67
09-07-2019,1061,1443,73.53
10-07-2019,1070,1443,74.15
11-07-2019,1067,1444,73.89
12-07-2019,1056,1444,73.13
15-07-2019,1068,1446,73.86
16-07-2019,1064,1446,73.58
17-07-2019,1056,1446,73.03
18-07-2019,1077,1447,74.43
19-07-2019,1118,1447,77.26
22-07-2019,1134,1448,78.31
23-07-2019,1131,1448,78.11
24-07-2019,1144,1449,78.95
25-07-2019,1151,1449,79.43
26-07-2019,1137,1449,78.47
29-07-2019,1151,1450,79.38
30-07-2019,1186,1450,81.79
31-07-2019,1172,1451,80.77
01-08-2019,1198,1452,82.51
02-08-2019,1207,1453,83.07
05-08-2019,1233,1453,84.86
06-08-2019,1216,1454,83.63
07-08-2019,1219,1454,83.84
08-08-2019,1204,1455,82.75
09-08-2019,1193,1455,81.99
13-08-2019,1203,1455,82.68
14-08-2019,1195,1455,82.13
16-08-2019,1196,1456,82.14
19-08-2019,1187,1457,81.47
20-08-2019,1197,1457,82.16
21-08-2019,1218,1460,83.42
22-08-2019,1244,1461,85.15
23-08-2019,1241,1461,84.94
26-08-2019,1226,1462,83.86
27-08-2019,1203,1462,82.28
28-08-2019,1214,1462,83.04
29-08-2019,1222,1463,83.53
30-08-2019,1210,1463,82.71
03-09-2019,1224,1463,83.66
04-09-2019,1216,1463,83.12
05-09-2019,1210,1463,82.71
06-09-2019,1190,1463,81.34
09-09-2019,1173,1463,80.18
11-09-2019,1129,1463,77.17
12-09-2019,1134,1464,77.46
13-09-2019,1101,1464,75.2
16-09-2019,1095,1464,74.8
17-09-2019,1138,1464,77.73
18-09-2019,1126,1464,76.91
19-09-2019,1157,1464,79.03
20-09-2019,1084,1464,74.04
23-09-2019,1026,1464,70.08
24-09-2019,1030,1464,70.36
25-09-2019,1058,1465,72.22
26-09-2019,1040,1465,70.99
27-09-2019,1059,1465,72.29
30-09-2019,1064,1465,72.63
01-10-2019,1107,1465,75.56
03-10-2019,1114,1465,76.04
04-10-2019,1133,1465,77.34
07-10-2019,1152,1465,78.63
09-10-2019,1142,1465,77.95
10-10-2019,1154,1465,78.77
11-10-2019,1142,1465,77.95
14-10-2019,1138,1465,77.68
15-10-2019,1143,1465,78.02
16-10-2019,1134,1465,77.41
17-10-2019,1123,1465,76.66
18-10-2019,1085,1466,74.01
22-10-2019,1086,1466,74.08
23-10-2019,1078,1466,73.53
24-10-2019,1086,1466,74.08
25-10-2019,1090,1468,74.25
27-10-2019,1078,1468,73.43
29-10-2019,1055,1468,71.87
30-10-2019,1043,1468,71.05
31-10-2019,1014,1468,69.07
01-11-2019,1008,1468,68.66
04-11-2019,997,1468,67.92
05-11-2019,1017,1468,69.28
06-11-2019,1013,1468,69.01
07-11-2019,999,1468,68.05
08-11-2019,1017,1468,69.28
11-11-2019,1004,1468,68.39
13-11-2019,1032,1468,70.3
14-11-2019,1029,1468,70.1
15-11-2019,1031,1468,70.23
18-11-2019,1026,1468,69.89
19-11-2019,1026,1468,69.89
20-11-2019,1025,1468,69.82
21-11-2019,1034,1468,70.44
22-11-2019,1024,1468,69.75
25-11-2019,1011,1470,68.78
26-11-2019,1019,1470,69.32
27-11-2019,1020,1470,69.39
28-11-2019,1014,1470,68.98
29-11-2019,1012,1470,68.84
02-12-2019,1015,1470,69.05
03-12-2019,1039,1471,70.63
04-12-2019,1035,1471,70.36
05-12-2019,1038,1471,70.56
06-12-2019,1070,1472,72.69
09-12-2019,1060,1472,72.01
10-12-2019,1091,1472,74.12
11-12-2019,1098,1472,74.59
12-12-2019,1087,1472,73.85
13-12-2019,1065,1472,72.35
16-12-2019,1065,1472,72.35
17-12-2019,1052,1472,71.47
18-12-2019,1057,1472,71.81
19-12-2019,1045,1472,70.99
20-12-2019,1047,1472,71.13
23-12-2019,1050,1472,71.33
24-12-2019,1037,1472,70.45
26-12-2019,1022,1472,69.43
27-12-2019,1006,1472,68.34
30-12-2019,986,1473,66.94
31-12-2019,986,1473,66.94
01-01-2020,962,1473,65.31
02-01-2020,908,1473,61.64
03-01-2020,906,1474,61.47
06-01-2020,973,1474,66.01
07-01-2020,936,1474,63.5
08-01-2020,943,1474,63.98
09-01-2020,894,1474,60.65
10-01-2020,868,1474,58.89
13-01-2020,808,1474,54.82
14-01-2020,789,1474,53.53
15-01-2020,777,1474,52.71
16-01-2020,735,1474,49.86
17-01-2020,726,1474,49.25
20-01-2020,753,1474,51.09
21-01-2020,749,1474,50.81
22-01-2020,756,1474,51.29
23-01-2020,740,1475,50.17
24-01-2020,713,1475,48.34
27-01-2020,728,1475,49.36
28-01-2020,758,1475,51.39
29-01-2020,741,1475,50.24
30-01-2020,780,1475,52.88
31-01-2020,795,1475,53.9
03-02-2020,911,1475,61.76
04-02-2020,858,1476,58.13
05-02-2020,843,1476,57.11
06-02-2020,810,1477,54.84
07-02-2020,817,1478,55.28
10-02-2020,834,1478,56.43
11-02-2020,840,1479,56.8
12-02-2020,850,1479,57.47
13-02-2020,848,1480,57.3
14-02-2020,871,1480,58.85
17-02-2020,889,1480,60.07
18-02-2020,913,1480,61.69
19-02-2020,891,1480,60.2
20-02-2020,881,1480,59.53
24-02-2020,930,1480,62.84
25-02-2020,933,1480,63.04
26-02-2020,966,1482,65.18
27-02-2020,969,1482,65.38
28-02-2020,1047,1482,70.65
02-03-2020,1069,1482,72.13
03-03-2020,1056,1482,71.26
04-03-2020,1080,1482,72.87
05-03-2020,1078,1482,72.74
06-03-2020,1117,1482,75.37
09-03-2020,1174,1482,79.22
11-03-2020,1184,1482,79.89
12-03-2020,1283,1482,86.57
13-03-2020,1265,1482,85.36
16-03-2020,1315,1482,88.73
17-03-2020,1327,1482,89.54
18-03-2020,1367,1482,92.24
19-03-2020,1381,1482,93.18
20-03-2020,1359,1483,91.64
23-03-2020,1406,1484,94.74
24-03-2020,1404,1484,94.61
25-03-2020,1394,1484,93.94
26-03-2020,1390,1484,93.67
27-03-2020,1393,1484,93.87
30-03-2020,1395,1484,94
31-03-2020,1384,1484,93.26
01-04-2020,1382,1484,93.13
03-04-2020,1380,1484,92.99
07-04-2020,1355,1484,91.31
08-04-2020,1347,1485,90.71
09-04-2020,1324,1486,89.1
13-04-2020,1309,1486,88.09
15-04-2020,1296,1486,87.21
16-04-2020,1288,1486,86.68
17-04-2020,1268,1486,85.33
20-04-2020,1260,1486,84.79
21-04-2020,1274,1486,85.73
22-04-2020,1262,1486,84.93
23-04-2020,1251,1486,84.19
24-04-2020,1260,1486,84.79
27-04-2020,1247,1486,83.92
28-04-2020,1238,1486,83.31
29-04-2020,1232,1487,82.85
30-04-2020,1225,1487,82.38
04-05-2020,1255,1487,84.4
05-05-2020,1266,1487,85.14
06-05-2020,1260,1487,84.73
07-05-2020,1259,1487,84.67
08-05-2020,1267,1487,85.21
11-05-2020,1275,1488,85.69
12-05-2020,1274,1489,85.56
13-05-2020,1257,1490,84.36
14-05-2020,1263,1490,84.77
15-05-2020,1260,1490,84.56
18-05-2020,1267,1490,85.03
19-05-2020,1266,1490,84.97
20-05-2020,1261,1490,84.63
21-05-2020,1238,1490,83.09
22-05-2020,1239,1490,83.15
26-05-2020,1242,1490,83.36
27-05-2020,1236,1491,82.9
28-05-2020,1220,1491,81.82
29-05-2020,1203,1491,80.68
01-06-2020,1172,1491,78.6
02-06-2020,1150,1491,77.13
03-06-2020,1118,1491,74.98
04-06-2020,1108,1491,74.31
05-06-2020,1036,1492,69.44
08-06-2020,995,1492,66.69
09-06-2020,1000,1492,67.02
10-06-2020,980,1492,65.68
11-06-2020,1010,1492,67.69
12-06-2020,1000,1497,66.8
15-06-2020,989,1498,66.02
16-06-2020,1002,1498,66.89
17-06-2020,990,1499,66.04
18-06-2020,939,1499,62.64
19-06-2020,900,1499,60.04
22-06-2020,838,1499,55.9
23-06-2020,794,1499,52.97
24-06-2020,804,1499,53.64
25-06-2020,809,1499,53.97
26-06-2020,776,1499,51.77
29-06-2020,806,1499,53.77
30-06-2020,826,1499,55.1
01-07-2020,809,1499,53.97
02-07-2020,802,1499,53.5
03-07-2020,799,1499,53.3
06-07-2020,762,1500,50.8
07-07-2020,745,1500,49.67
08-07-2020,753,1500,50.2
09-07-2020,750,1500,50
10-07-2020,762,1500,50.8
13-07-2020,771,1501,51.37
14-07-2020,820,1501,54.63
15-07-2020,826,1501,55.03
16-07-2020,821,1501,54.7
17-07-2020,800,1501,53.3
20-07-2020,779,1501,51.9
21-07-2020,768,1501,51.17
22-07-2020,770,1501,51.3
23-07-2020,755,1501,50.3
24-07-2020,772,1501,51.43
27-07-2020,816,1501,54.36
28-07-2020,796,1501,53.03
29-07-2020,801,1501,53.36
30-07-2020,811,1501,54.03
31-07-2020,821,1501,54.7
03-08-2020,802,1502,53.4
04-08-2020,764,1503,50.83
05-08-2020,747,1504,49.67
06-08-2020,713,1504,47.41
07-08-2020,668,1505,44.39
10-08-2020,640,1505,42.52
11-08-2020,611,1507,40.54
12-08-2020,597,1507,39.62
13-08-2020,568,1507,37.69
14-08-2020,587,1507,38.95
17-08-2020,555,1507,36.83
18-08-2020,508,1507,33.71
19-08-2020,465,1507,30.86
20-08-2020,429,1507,28.47
21-08-2020,392,1507,26.01
24-08-2020,374,1507,24.82
25-08-2020,370,1507,24.55
26-08-2020,336,1507,22.3
27-08-2020,318,1507,21.1
28-08-2020,321,1508,21.29
31-08-2020,451,1508,29.91
01-09-2020,456,1508,30.24
02-09-2020,421,1508,27.92
03-09-2020,417,1508,27.65
04-09-2020,448,1508,29.71
07-09-2020,466,1509,30.88
08-09-2020,508,1509,33.66
09-09-2020,544,1509,36.05
10-09-2020,507,1509,33.6
11-09-2020,502,1509,33.27
14-09-2020,441,1509,29.22
15-09-2020,434,1509,28.76
16-09-2020,415,1509,27.5
17-09-2020,436,1509,28.89
18-09-2020,446,1509,29.56
21-09-2020,537,1510,35.56
22-09-2020,606,1510,40.13
23-09-2020,602,1510,39.87
24-09-2020,682,1510,45.17
25-09-2020,610,1510,40.4
28-09-2020,551,1511,36.47
29-09-2020,550,1512,36.38
30-09-2020,551,1512,36.44
01-10-2020,530,1512,35.05
05-10-2020,520,1512,34.39
06-10-2020,498,1512,32.94
07-10-2020,513,1512,33.93
08-10-2020,522,1512,34.52
09-10-2020,522,1512,34.52
12-10-2020,555,1512,36.71
13-10-2020,569,1513,37.61
14-10-2020,579,1513,38.27
15-10-2020,615,1514,40.62
16-10-2020,591,1514,39.04
19-10-2020,579,1514,38.24
20-10-2020,567,1514,37.45
21-10-2020,550,1514,36.33
22-10-2020,531,1514,35.07
23-10-2020,501,1514,33.09
26-10-2020,514,1514,33.95
27-10-2020,517,1514,34.15
28-10-2020,530,1515,34.98
29-10-2020,555,1515,36.63
30-10-2020,555,1515,36.63
02-11-2020,571,1515,37.69
03-11-2020,561,1515,37.03
04-11-2020,551,1515,36.37
05-11-2020,509,1515,33.6
06-11-2020,490,1515,32.34
09-11-2020,479,1515,31.62
10-11-2020,456,1515,30.1
11-11-2020,446,1516,29.42
12-11-2020,428,1517,28.21
13-11-2020,399,1517,26.3
14-11-2020,364,1517,23.99
17-11-2020,332,1517,21.89
18-11-2020,305,1517,20.11
19-11-2020,297,1517,19.58
20-11-2020,284,1517,18.72
23-11-2020,262,1517,17.27
24-11-2020,236,1517,15.56
25-11-2020,248,1517,16.35
26-11-2020,216,1517,14.24
27-11-2020,204,1517,13.45
01-12-2020,174,1519,11.45
02-12-2020,165,1519,10.86
03-12-2020,147,1521,9.66
04-12-2020,132,1521,8.68
07-12-2020,110,1521,7.23
08-12-2020,102,1521,6.71
09-12-2020,87,1521,5.72
10-12-2020,88,1521,5.79
11-12-2020,85,1521,5.59
14-12-2020,80,1521,5.26
15-12-2020,80,1521,5.26
16-12-2020,69,1521,4.54
17-12-2020,70,1521,4.6
18-12-2020,78,1521,5.13
21-12-2020,112,1521,7.36
22-12-2020,103,1521,6.77
23-12-2020,87,1521,5.72
24-12-2020,86,1521,5.65
28-12-2020,73,1521,4.8
29-12-2020,71,1522,4.66
30-12-2020,74,1522,4.86
31-12-2020,69,1523,4.53
01-01-2021,65,1523,4.27
04-01-2021,64,1523,4.2
05-01-2021,66,1523,4.33
06-01-2021,64,1523,4.2
07-01-2021,60,1523,3.94
08-01-2021,62,1523,4.07
11-01-2021,65,1523,4.27
12-01-2021,63,1523,4.14
13-01-2021,71,1523,4.66
14-01-2021,67,1524,4.4
15-01-2021,71,1525,4.66
18-01-2021,80,1525,5.25
19-01-2021,78,1525,5.11
20-01-2021,81,1525,5.31
21-01-2021,91,1525,5.97
22-01-2021,108,1525,7.08
25-01-2021,127,1525,8.33
27-01-2021,139,1526,9.11
28-01-2021,144,1526,9.44
29-01-2021,149,1526,9.76
01-02-2021,132,1526,8.65
02-02-2021,130,1526,8.52
03-02-2021,124,1526,8.13
04-02-2021,118,1526,7.73
05-02-2021,125,1526,8.19
08-02-2021,122,1526,7.99
09-02-2021,135,1526,8.85
10-02-2021,148,1526,9.7
11-02-2021,147,1526,9.63
12-02-2021,143,1526,9.37
15-02-2021,161,1526,10.55
16-02-2021,165,1527,10.81
17-02-2021,164,1527,10.74
18-02-2021,153,1527,10.02
19-02-2021,161,1527,10.54
22-02-2021,190,1527,12.44
23-02-2021,183,1527,11.98
24-02-2021,176,1527,11.53
25-02-2021,172,1527,11.26
26-02-2021,185,1527,12.12
01-03-2021,175,1527,11.46
02-03-2021,170,1527,11.13
03-03-2021,151,1526,9.9
04-03-2021,143,1527,9.36
05-03-2021,154,1527,10.09
08-03-2021,157,1527,10.28
09-03-2021,172,1527,11.26
10-03-2021,168,1527,11
12-03-2021,172,1527,11.26
15-03-2021,198,1527,12.97
16-03-2021,195,1527,12.77
17-03-2021,220,1527,14.41
18-03-2021,256,1527,16.76
19-03-2021,270,1527,17.68
22-03-2021,269,1527,17.62
23-03-2021,259,1527,16.96
24-03-2021,288,1527,18.86
25-03-2021,358,1527,23.44
26-03-2021,351,1527,22.99
30-03-2021,353,1527,23.12
31-03-2021,364,1527,23.84
01-04-2021,302,1527,19.78
05-04-2021,335,1527,21.94
06-04-2021,317,1527,20.76
07-04-2021,292,1527,19.12
08-04-2021,272,1527,17.81
09-04-2021,252,1527,16.5
12-04-2021,368,1527,24.1
13-04-2021,334,1527,21.87
15-04-2021,349,1527,22.86
16-04-2021,332,1527,21.74
19-04-2021,400,1527,26.2
20-04-2021,385,1527,25.21
22-04-2021,359,1527,23.51
23-04-2021,351,1527,22.99
26-04-2021,338,1527,22.13
27-04-2021,320,1527,20.96
28-04-2021,306,1527,20.04
29-04-2021,301,1527,19.71
30-04-2021,304,1528,19.9
03-05-2021,305,1528,19.96
04-05-2021,289,1528,18.91
05-05-2021,288,1528,18.85
06-05-2021,272,1528,17.8
07-05-2021,272,1528,17.8
10-05-2021,250,1529,16.35
11-05-2021,226,1530,14.77
12-05-2021,221,1530,14.44
14-05-2021,226,1530,14.77
17-05-2021,212,1530,13.86
18-05-2021,195,1530,12.75
19-05-2021,190,1531,12.41
20-05-2021,181,1531,11.82
21-05-2021,171,1531,11.17
24-05-2021,165,1531,10.78
25-05-2021,151,1531,9.86
26-05-2021,138,1531,9.01
27-05-2021,133,1532,8.68
28-05-2021,140,1532,9.14
31-05-2021,135,1532,8.81
01-06-2021,147,1532,9.6
02-06-2021,130,1532,8.49
03-06-2021,118,1532,7.7
04-06-2021,110,1532,7.18
07-06-2021,94,1532,6.14
08-06-2021,92,1532,6.01
09-06-2021,96,1532,6.27
10-06-2021,83,1533,5.41
11-06-2021,77,1533,5.02
14-06-2021,77,1533,5.02
15-06-2021,71,1533,4.63
16-06-2021,79,1533,5.15
17-06-2021,89,1534,5.8
18-06-2021,98,1534,6.39
21-06-2021,98,1534,6.39
22-06-2021,88,1534,5.74
23-06-2021,88,1534,5.74
24-06-2021,92,1534,6
25-06-2021,88,1534,5.74
28-06-2021,85,1534,5.54
29-06-2021,89,1534,5.8
30-06-2021,93,1534,6.06
01-07-2021,97,1534,6.32
02-07-2021,93,1534,6.06
05-07-2021,88,1534,5.74
06-07-2021,89,1534,5.8
07-07-2021,87,1535,5.67
08-07-2021,92,1535,5.99
09-07-2021,93,1537,6.05
12-07-2021,89,1537,5.79
13-07-2021,85,1537,5.53
14-07-2021,87,1537,5.66
15-07-2021,82,1538,5.33
16-07-2021,83,1538,5.4
19-07-2021,86,1538,5.59
20-07-2021,95,1538,6.18
22-07-2021,89,1541,5.78
23-07-2021,98,1544,6.35
26-07-2021,102,1544,6.61
27-07-2021,105,1544,6.8
28-07-2021,114,1544,7.38
29-07-2021,111,1544,7.19
30-07-2021,106,1545,6.86
02-08-2021,106,1546,6.86
03-08-2021,109,1546,7.05
04-08-2021,119,1547,7.69
05-08-2021,134,1547,8.66
06-08-2021,127,1547,8.21
09-08-2021,136,1547,8.79
10-08-2021,175,1547,11.31
11-08-2021,200,1548,12.92
12-08-2021,157,1549,10.14
13-08-2021,165,1549,10.65
16-08-2021,182,1549,11.75
17-08-2021,209,1549,13.49
18-08-2021,220,1549,14.2
20-08-2021,263,1550,16.97
23-08-2021,334,1551,21.53
24-08-2021,300,1551,19.34
25-08-2021,281,1551,18.12
26-08-2021,269,1551,17.34
27-08-2021,255,1551,16.44
30-08-2021,242,1551,15.6
31-08-2021,242,1551,15.6
01-09-2021,244,1551,15.73
02-09-2021,226,1553,14.55
03-09-2021,220,1554,14.16
06-09-2021,219,1554,14.09
07-09-2021,227,1554,14.61
08-09-2021,225,1554,14.48
09-09-2021,217,1555,13.95
13-09-2021,216,1556,13.88
14-09-2021,201,1556,12.92
15-09-2021,193,1556,12.4
16-09-2021,182,1556,11.7
17-09-2021,201,1556,12.92
20-09-2021,239,1556,15.36
21-09-2021,239,1556,15.36
22-09-2021,220,1556,14.14
23-09-2021,204,1556,13.11
24-09-2021,227,1556,14.59
27-09-2021,222,1556,14.27
28-09-2021,234,1556,15.04
29-09-2021,227,1556,14.59
30-09-2021,222,1556,14.27
01-10-2021,215,1556,13.82
04-10-2021,196,1557,12.59
05-10-2021,186,1557,11.95
06-10-2021,194,1557,12.46
07-10-2021,177,1557,11.37
08-10-2021,169,1559,10.84
11-10-2021,163,1559,10.46
12-10-2021,161,1559,10.33
13-10-2021,160,1559,10.26
14-10-2021,165,1561,10.57
18-10-2021,168,1561,10.76
19-10-2021,191,1561,12.24
20-10-2021,220,1561,14.09
21-10-2021,233,1561,14.93
22-10-2021,256,1562,16.39
25-10-2021,293,1563,18.75
26-10-2021,267,1563,17.08
27-10-2021,275,1563,17.59
28-10-2021,308,1563,19.71
29-10-2021,332,1563,21.24
01-11-2021,303,1563,19.39
02-11-2021,283,1563,18.11
03-11-2021,292,1563,18.68
04-11-2021,260,1564,16.62
08-11-2021,257,1564,16.43
09-11-2021,246,1564,15.73
10-11-2021,249,1564,15.92
11-11-2021,258,1564,16.5
12-11-2021,258,1564,16.5
15-11-2021,291,1564,18.61
16-11-2021,297,1564,18.99
17-11-2021,310,1564,19.82
18-11-2021,351,1564,22.44
22-11-2021,450,1565,28.75
23-11-2021,414,1565,26.45
24-11-2021,394,1566,25.16
25-11-2021,379,1567,24.19
26-11-2021,461,1567,29.42
29-11-2021,537,1567,34.27
30-11-2021,534,1568,34.06
01-12-2021,515,1568,32.84
02-12-2021,476,1568,30.36
03-12-2021,462,1568,29.46
06-12-2021,491,1568,31.31
07-12-2021,449,1568,28.64
08-12-2021,412,1569,26.26
09-12-2021,387,1569,24.67
10-12-2021,360,1569,22.94
13-12-2021,359,1569,22.88
14-12-2021,373,1571,23.74
15-12-2021,375,1571,23.87
16-12-2021,401,1572,25.51
17-12-2021,473,1573,30.07
20-12-2021,600,1574,38.12
21-12-2021,563,1574,35.77
22-12-2021,531,1574,33.74
23-12-2021,508,1574,32.27
24-12-2021,545,1575,34.6
27-12-2021,529,1576,33.57
28-12-2021,479,1576,30.39
29-12-2021,461,1576,29.25
30-12-2021,450,1577,28.54
31-12-2021,428,1577,27.14
03-01-2022,378,1578,23.95
04-01-2022,374,1578,23.7
05-01-2022,355,1578,22.5
06-01-2022,360,1578,22.81
07-01-2022,343,1580,21.71
10-01-2022,315,1580,19.94
11-01-2022,318,1580,20.13
12-01-2022,313,1582,19.79
13-01-2022,298,1585,18.8
14-01-2022,293,1587,18.46
17-01-2022,268,1588,16.88
18-01-2022,314,1589,19.76
19-01-2022,330,1589,20.77
20-01-2022,329,1589,20.7
21-01-2022,388,1589,24.42
24-01-2022,527,1589,33.17
25-01-2022,485,1589,30.52
27-01-2022,499,1589,31.4
28-01-2022,481,1589,30.27
31-01-2022,461,1589,29.01
01-02-2022,441,1589,27.75
02-02-2022,401,1589,25.24
03-02-2022,408,1590,25.66
04-02-2022,432,1590,27.17
07-02-2022,463,1590,29.12
08-02-2022,500,1590,31.45
09-02-2022,490,1590,30.82
10-02-2022,485,1591,30.48
11-02-2022,542,1591,34.07
14-02-2022,687,1591,43.18
15-02-2022,639,1591,40.16
16-02-2022,612,1592,38.44
17-02-2022,639,1592,40.14
18-02-2022,652,1593,40.93
21-02-2022,729,1593,45.76
22-02-2022,811,1593,50.91
23-02-2022,763,1593,47.9
24-02-2022,973,1593,61.08
25-02-2022,863,1594,54.14
28-02-2022,844,1594,52.95
02-03-2022,852,1594,53.45
03-03-2022,823,1594,51.63
04-03-2022,867,1594,54.39
07-03-2022,939,1594,58.91
08-03-2022,893,1594,56.02
09-03-2022,829,1594,52.01
10-03-2022,802,1594,50.31
11-03-2022,769,1594,48.24
14-03-2022,770,1594,48.31
15-03-2022,808,1594,50.69
16-03-2022,769,1594,48.24
17-03-2022,751,1594,47.11
21-03-2022,756,1594,47.43
22-03-2022,749,1594,46.99
23-03-2022,764,1595,47.9
24-03-2022,773,1595,48.46
25-03-2022,788,1595,49.4
28-03-2022,821,1595,51.47
29-03-2022,831,1595,52.1
30-03-2022,798,1595,50.03
31-03-2022,793,1595,49.72
01-04-2022,727,1597,45.52
04-04-2022,673,1597,42.14
05-04-2022,635,1597,39.76
06-04-2022,597,1597,37.38
07-04-2022,594,1597,37.19
08-04-2022,562,1597,35.19
11-04-2022,550,1597,34.44
12-04-2022,593,1600,37.06
13-04-2022,574,1600,35.88
18-04-2022,613,1602,38.26
19-04-2022,620,1602,38.7
20-04-2022,628,1602,39.2
21-04-2022,575,1602,35.89
22-04-2022,589,1602,36.77
25-04-2022,650,1603,40.55
26-04-2022,624,1604,38.9
27-04-2022,642,1604,40.02
28-04-2022,638,1604,39.78
29-04-2022,690,1604,43.02
02-05-2022,711,1604,44.33
04-05-2022,811,1604,50.56
05-05-2022,832,1605,51.84
06-05-2022,901,1605,56.14
09-05-2022,954,1605,59.44
10-05-2022,1009,1607,62.79
11-05-2022,1085,1607,67.52
12-05-2022,1137,1607,70.75
13-05-2022,1086,1607,67.58
16-05-2022,1068,1607,66.46
17-05-2022,992,1609,61.65
18-05-2022,975,1610,60.56
19-05-2022,1021,1611,63.38
20-05-2022,971,1611,60.27
23-05-2022,1007,1612,62.47
24-05-2022,1039,1612,64.45
25-05-2022,1128,1612,69.98
26-05-2022,1125,1612,69.79
27-05-2022,1095,1613,67.89
30-05-2022,1042,1614,64.56
31-05-2022,1026,1615,63.53
01-06-2022,1017,1616,62.93
02-06-2022,1000,1616,61.88
03-06-2022,1032,1616,63.86
06-06-2022,1039,1620,64.14
07-06-2022,1062,1620,65.56
08-06-2022,1068,1621,65.89
09-06-2022,1056,1623,65.06
10-06-2022,1086,1624,66.87
13-06-2022,1164,1626,71.59
14-06-2022,1173,1626,72.14
15-06-2022,1158,1626,71.22
16-06-2022,1236,1626,76.01
17-06-2022,1254,1626,77.12
20-06-2022,1322,1626,81.3
21-06-2022,1272,1626,78.23
22-06-2022,1289,1627,79.23
23-06-2022,1275,1627,78.37
24-06-2022,1237,1627,76.03
27-06-2022,1218,1627,74.86
28-06-2022,1194,1627,73.39
29-06-2022,1195,1627,73.45
30-06-2022,1201,1627,73.82
01-07-2022,1196,1628,73.46
04-07-2022,1196,1628,73.46
05-07-2022,1185,1631,72.65
06-07-2022,1164,1631,71.37
07-07-2022,1138,1631,69.77
08-07-2022,1140,1631,69.9
11-07-2022,1116,1631,68.42
12-07-2022,1113,1631,68.24
13-07-2022,1121,1632,68.69
14-07-2022,1132,1632,69.36
15-07-2022,1118,1632,68.5
18-07-2022,1088,1632,66.67
19-07-2022,1058,1632,64.83
20-07-2022,1045,1633,63.99
21-07-2022,1025,1633,62.77
22-07-2022,1015,1633,62.16
25-07-2022,1022,1633,62.58
26-07-2022,1052,1633,64.42
27-07-2022,1038,1634,63.53
28-07-2022,1024,1635,62.63
29-07-2022,988,1636,60.39
01-08-2022,932,1636,56.97
02-08-2022,911,1636,55.68
03-08-2022,936,1637,57.18
04-08-2022,952,1637,58.16
05-08-2022,935,1637,57.12
08-08-2022,915,1637,55.89
10-08-2022,917,1637,56.02
11-08-2022,908,1637,55.47
12-08-2022,898,1637,54.86
16-08-2022,880,1638,53.72
17-08-2022,850,1638,51.89
18-08-2022,815,1638,49.76
19-08-2022,834,1638,50.92
22-08-2022,872,1639,53.2
23-08-2022,839,1639,51.19
24-08-2022,807,1639,49.24
25-08-2022,766,1640,46.71
26-08-2022,745,1640,45.43
29-08-2022,773,1641,47.11
30-08-2022,728,1641,44.36
01-09-2022,701,1643,42.67
02-09-2022,703,1646,42.71
05-09-2022,668,1647,40.56
06-09-2022,667,1647,40.5
07-09-2022,625,1649,37.9
08-09-2022,594,1649,36.02
09-09-2022,606,1652,36.68
12-09-2022,579,1652,35.05
13-09-2022,570,1655,34.44
14-09-2022,570,1656,34.42
15-09-2022,560,1656,33.82
16-09-2022,645,1657,38.93
19-09-2022,655,1658,39.51
20-09-2022,629,1658,37.94
21-09-2022,653,1658,39.38
22-09-2022,654,1658,39.45
23-09-2022,723,1658,43.61
26-09-2022,873,1658,52.65
27-09-2022,860,1660,51.81
28-09-2022,866,1661,52.14
29-09-2022,865,1662,52.05
30-09-2022,810,1663,48.71
03-10-2022,845,1663,50.81
04-10-2022,767,1663,46.12
06-10-2022,725,1664,43.57
07-10-2022,715,1665,42.94
10-10-2022,744,1666,44.66
11-10-2022,799,1667,47.93
12-10-2022,800,1669,47.93
13-10-2022,820,1671,49.07
14-10-2022,817,1672,48.86
17-10-2022,837,1673,50.03
18-10-2022,818,1673,48.89
19-10-2022,816,1673,48.77
20-10-2022,820,1674,48.98
21-10-2022,842,1674,50.3
24-10-2022,792,1674,47.31
25-10-2022,805,1674,48.09
27-10-2022,795,1676,47.43
28-10-2022,806,1677,48.06
31-10-2022,793,1677,47.29
01-11-2022,779,1677,46.45
02-11-2022,777,1677,46.33
03-11-2022,765,1677,45.62
04-11-2022,732,1677,43.65
07-11-2022,728,1677,43.41
09-11-2022,725,1677,43.23
10-11-2022,744,1677,44.36
11-11-2022,738,1677,44.01
14-11-2022,740,1677,44.13
15-11-2022,746,1677,44.48
16-11-2022,765,1678,45.59
17-11-2022,778,1679,46.34
18-11-2022,798,1680,47.5
21-11-2022,812,1681,48.3
22-11-2022,818,1681,48.66
23-11-2022,804,1682,47.8
24-11-2022,787,1683,46.76
25-11-2022,758,1683,45.04
28-11-2022,728,1683,43.26
29-11-2022,712,1684,42.28
30-11-2022,683,1684,40.56
01-12-2022,671,1684,39.85
02-12-2022,644,1684,38.24
05-12-2022,630,1684,37.41
06-12-2022,630,1684,37.41
07-12-2022,638,1687,37.82
08-12-2022,620,1687,36.75
09-12-2022,641,1687,38
12-12-2022,647,1687,38.35
13-12-2022,623,1688,36.91
14-12-2022,609,1688,36.08
15-12-2022,624,1688,36.97
16-12-2022,640,1688,37.91
19-12-2022,627,1688,37.14
20-12-2022,631,1688,37.38
